83,Deadly,2,Giant Lizard,Beast,MM 326,2,War Ostrich,Beast,ToB 307
84,Deadly,10,Bat,Beast,MM 318,2,Giant Leech,Beast,ToB2 393
85,Deadly,8,Dolphin,Beast,VGM 208
86,Deadly,4,Edjet Initiate,Humanoid,ToB2 131,1,Grung Wildling,Humanoid,VGM 157
87,Deadly,2,Bone Collector,Undead,ToB3 64,1,Offal Walker,Undead,ToB3 296
88,Deadly,4,Twig Blight,Plant,MM 32,2,Boomer,Plant,ToB2 157
89,Deadly,10,Cat,Beast,MM 320,1,War Ostrich,Beast,ToB 307
90,Deadly,1,Rum Gremlin,Fey,ToB 239,1,Beli,Fey,ToB 35
91,Insanity,4,Deep Rothe,Beast,VGM 207,2,Deinonychus,Beast,VGM 139
92,Insanity,1,Glacial Corrupter,Undead,ToB2 176,1,Fane Spirit,Undead,ToB2 141
93,Insanity,8,Flying Snake,Beast,MM 322,4,Giant Moth' Rimewing,Beast,CC 178
94,Insanity,20,Goat,Beast,MM 330
95,Insanity,4,Azza Gremlin,Fey,ToB 28,1,Dream Squire,Fey,CC 134
96,Insanity,8,Exploding Toad,Monstrosity,CC 150
97,Insanity,8,Stirge,Beast,MM 284,2,Moon Weaver,Beast,ToB3 274
98,Insanity,1,Storm Maiden,Elemental,ToB2 340
99,Insanity,8,Mule,Beast,MM 333,1,Clacker Beetle Soldier,Beast,ToB3 54
100,Insanity,2,Clanrat,Humanoid,Skaven 16,1,Erina Tussler,Humanoid,ToB3 172
101,Medium,4,Manes,Fiend,MM 60,2,Cackler,Fiend,GGR 195
102,Medium,1,Gnoll,Humanoid,MM 163,1,Triton Shorestalker,Humanoid,MOoT 244
103,Medium,2,Stench Kow,Beast,VGM 207,2,Dire Rat,Beast,Skaven 15
104,Medium,2,Pike Guard,Humanoid,ToB3 166,1,Kobold Trapsmith,Humanoid,ToB 264
105,Medium,8,Camel,Beast,MM 320
106,Medium,4,Leonino,Beast,CC 250,1,Giant Eagle,Beast,MM 324
107,Medium,10,Frog,Beast,MM 322,2,Dimetrodon,Beast,VGM 139
108,Medium,10,Commoner,Humanoid,MM 344,1,Firenewt Warrior,Humanoid,VGM 142
109,Medium,4,Compsognathus,Beast,ToB2 108,2,Brumalek,Beast,ToB3 70
110,Medium,1,Bone Crab,Beast,ToB 40,1,Guardian Archaeopteryx,Beast,ToB3 126
111,Medium,2,Swarm of Bats,Beast,MM 337,2,Giant Goat,Beast,MM 326
112,Medium,2,Podling,Plant,VRgtR 227,1,Carnivorous Sod,Plant,ToB2 57
113,Medium,8,Edjet Initiate,Humanoid,ToB2 131
114,Medium,4,Bookkeeper,Construct,CC 55,1,Moppet,Construct,ToB3 277
115,Medium,10,Bilby,Beast,ToB2 388,2,Cow,Beast,VGM 207
116,Medium,10,Vulture,Beast,MM 339,1,Porcellina,Beast,ToB3 317
117,Medium,4,Clockwork Servant,Construct,CC 65,2,Greed Swarm,Construct,ToB2 184
118,Medium,1,Rock Salamander,Elemental,ToB3 333,1,Azer,Elemental,MM 22
119,Medium,2,Treacle,Ooze,ToB 387,2,Gray Ooze,Ooze,MM 243
120,Medium,2,Bone Crab,Beast,ToB 40,1,Clawfoot,Beast,Ebb 289
121,Medium,8,Kobold,Humanoid,MM 195
122,Medium,4,Dolphin,Beast,VGM 208,1,Sporous Crap,Beast,ToB2 398
123,Medium,10,Deer,Beast,MM 321,2,Giant Badger,Beast,MM 323
124,Medium,10,Myconid Sprout,Plant,MM 230,1,Vine Blight,Plant,MM 32
125,Medium,4,Kobold,Humanoid,MM 195,2,Orc' Green Abyss,Humanoid,CC 291
126,Medium,1,Svirfneblin,Humanoid,MM 164,1,Folk of Leng,Humanoid,ToB 204
127,Medium,2,Necrotic Tick,Beast,CC 275,2,Giant Goat,Beast,MM 326
128,Medium,2,Magma Mephit,Elemental,MM 216,1,Young Myrmex,Elemental,ToB3 284
129,Medium,8,Compsognathus,Beast,ToB2 108
130,Medium,4,Flumph,Aberration,MM 135,1,Grindylow,Aberration,CC 210
131,Hard,6,Manes,Fiend,MM 60,2,Servitor Rakshasa,Fiend,ToB3 329
132,Hard,3,Abyssal Wretch,Fiend,MTF 136,2,Gumienniki,Fiend,CC 213
133,Hard,3,Pixie,Fey,MM 253,3,Satyr,Fey,MM 267
134,Hard,6,Noble,Humanoid,MM 348,3,Ramag,Humanoid,ToB 317
135,Hard,6,Cikavak,Beast,ToB 58,1,Pestilence Swarm,Beast,ToB2 294
136,Hard,1,Draconian Foot Soldier,Monstrosity,FToD 178,1,Rat Ogre,Monstrosity,Skaven 6
137,Hard,2,Shovel Dragonette,Dragon,ToB3 150,1,Bronze Dragon Wyrmling,Dragon,MM 109
138,Hard,12,Pixie's Umbrella,Plant,ToB2 158
139,Hard,3,Shiftshroom,Plant,ToB2 159,1,Myconid Sovereign,Plant,MM 232
140,Hard,6,Blood Hawk,Beast,MM 319,2,Giant Sea Horse,Beast,MM 328
141,Hard,3,Musk Deer,Beast,ToB3 282,2,Bastet Temple Cat,Beast,ToB 32
142,Hard,3,Tortle,Humanoid,MTF 242,3,Gullkin,Humanoid,ToB3 223
143,Hard,6,Leonino,Beast,CC 250,3,Giant Gray Owl,Beast,ToB2 394
144,Hard,6,Slaad Tadpole,Aberration,MM 276,1,Choker,Aberration,MTF 123
145,Hard,1,Drake' Alehouse,Dragon,ToB 148,1,Kelp Drake,Dragon,ToB2 124
146,Hard,2,Greed Swarm,Construct,ToB2 184,1,Burnished Hart,Construct,MOoT 211
147,Hard,12,Poisonous Snake,Beast,MM 334
148,Hard,3,Giant Bat,Beast,MM 323,1,Hunter Shark,Beast,MM 330
149,Hard,6,Poisonous Snake,Beast,MM 334,2,Moon Weaver,Beast,ToB3 274
150,Hard,3,Alligator Turtle,Beast,ToB2 387,2,Giant Toad,Beast,MM 329
151,Hard,3,Qumdaq,Elemental,ToB3 326,3,Magma Mephit,Elemental,MM 216
152,Hard,6,Camel,Beast,MM 320,3,Panther,Beast,MM 333
153,Hard,6,Hoard Scarab,Monstrosity,FToD 205,1,Leshy,Monstrosity,ToB 272
154,Hard,1,Gnoll Hunter,Humanoid,VGM 154,1,Hobgoblin Captain,Humanoid,MM 186
155,Hard,2,War Ostrich,Beast,ToB 307,1,Scarsupial,Beast,ToB3 339
156,Hard,12,Kobold,Humanoid,MM 195
157,Hard,3,Giant Bat,Beast,MM 323,1,Allosaurus,Beast,MM 79
158,Hard,6,Hoard Scarab,Monstrosity,FToD 205,2,Torch Mimic,Monstrosity,ToB3 370
159,Hard,3,Pixie,Fey,MM 253,2,Alp,Fey,CC 14
160,Hard,3,Ramag,Humanoid,ToB 317,3,Scorpion Cultist,Humanoid,ToB 425
161,Deadly,1,Deathworm,Monstrosity,ToB3 106,1,Draconian Infiltrator,Monstrosity,FToD 178
162,Deadly,8,Edjet Initiate,Humanoid,ToB2 131,1,Thought Spy,Humanoid,GGR 233
163,Deadly,2,Thug,Humanoid,MM 350,1,Githyanki Warrior,Humanoid,MM 160
164,Deadly,8,Tortle,Humanoid,MTF 242
165,Deadly,2,Cueyatl,Humanoid,CC 68,2,Cueyatl Sea Priest,Humanoid,CC 69
166,Deadly,8,Shroud,Undead,ToB 348,2,Nehekhara Spearman,Undead,TombKings 3
167,Deadly,1,Domovoi,Fey,ToB 122
168,Deadly,4,Roachling Skirmisher,Humanoid,ToB 329,2,Yuan-ti Pureblood,Humanoid,MM 310
169,Deadly,20,Myconid Sprout,Plant,MM 230
170,Deadly,4,Dinosaur' Archaeopteryx,Beast,CC 108,1,Dinosaur' Lystrosaurus,Beast,CC 108
171,Deadly,8,Gremishka,Monstrosity,VRgtR 235,4,Male Steeder,Monstrosity,MTF 238
172,Deadly,1,Imp,Fiend,MM 76,1,Demon' Pishacha,Fiend,CC 88
173,Deadly,8,Neogi Hatchling,Aberration,VGM 179,1,Grindylow,Aberration,CC 210
174,Deadly,2,Tosculi Drone,Monstrosity,ToB 386,1,Carrion Stalker,Monstrosity,VRgtR 230
175,Deadly,8,Wolpertinger,Monstrosity,CC 382
176,Deadly,2,Shadow,Undead,MM 269,2,Boneless,Undead,VRgtR 228
177,Deadly,8,Gremishka,Monstrosity,VRgtR 235,2,Rust Monster,Monstrosity,MM 262
178,Deadly,1,Demon' Rattok,Fiend,CC 90
179,Deadly,4,Diving Gell,Ooze,ToB3 136,2,Putrescent Slime,Ooze,ToB2 300
180,Deadly,20,Lizard,Beast,MM 332
181,Deadly,4,Clurichaun,Fey,ToB 67,1,Bilge Gremlin Bosun,Fey,ToB3 219
182,Deadly,8,Giant Rat,Beast,MM 327,4,Snow Cat,Beast,CC 346
183,Deadly,1,Half-ogre,Giant,MM 238,1,Ogre Chain Brute,Giant,MTF 221
184,Deadly,8,Blood Hawk,Beast,MM 319,1,Bastet Temple Cat,Beast,ToB 32
185,Deadly,2,Dire Rat,Beast,Skaven 15,1,Frost Mole,Beast,ToB2 390
186,Deadly,8,Wolpertinger,Monstrosity,CC 382
187,Deadly,2,Avestruzii,Humanoid,ToB3 48,2,Slavedriver,Humanoid,Skaven 4
188,Deadly,8,Mule,Beast,MM 333,2,Swarm of Insects,Beast,MM 338
189,Deadly,1,Demon' Yek,Fiend,CC 95
190,Deadly,4,Nyctli,Fey,ToB2 271,2,Quickling,Fey,VGM 187
191,Insanity,4,War Ostrich,Beast,ToB 307,1,Hodag,Beast,ToB2 200
192,Insanity,8,Jeholopterus,Beast,ToB3 127,1,Rhinoceros,Beast,MM 336
193,Insanity,8,Forest Falcon,Beast,ToB2 390,2,Conniption Bug,Beast,ToB3 93
194,Insanity,2,Eonic Drifter,Humanoid,ToB 177,1,Wereboar,Humanoid,MM 209
195,Insanity,8,Bilge Gremlin,Fey,ToB3 219
196,Insanity,1,Carrion Crawler,Monstrosity,MM 37,1,Gorgon,Monstrosity,MM 171
197,Insanity,2,Female Steeder,Monstrosity,MTF 238,2,Centaur,Monstrosity,MM 38
198,Insanity,4,Dust Mephit,Elemental,MM 215,2,Gargoyle,Elemental,MM 140
199,Insanity,8,Kobold Inventor,Humanoid,VGM 166,4,Skulk,Humanoid,MTF 227
200,Insanity,16,Kobold,Humanoid,MM 195
201,Medium,6,Bandit,Humanoid,MM 343,3,Frontline Medic,Humanoid,GGR 231
202,Medium,2,Nehekhara Archer,Undead,TombKings 7,1,Fear Liath,Undead,CC 152
203,Medium,3,Kobold Inventor,Humanoid,VGM 166,1,Wereotter,Humanoid,ToB3 266
204,Medium,6,Giant Moth,Beast,CC 178,1,Spurred Water Skate,Beast,ToB2 399
205,Medium,3,Wolf,Beast,MM 341,3,Crocodile,Beast,MM 320
206,Medium,6,Pony,Beast,MM 335,2,Reef Shark,Beast,MM 336
207,Medium,12,Mastiff,Beast,MM 332
208,Medium,3,Blink Dog,Fey,MM 318,2,Alp,Fey,CC 14
209,Medium,1,Avestruzii,Humanoid,ToB3 48,1,Bearfolk,Humanoid,ToB 33
210,Medium,6,Guard,Humanoid,MM 347,3,Dust Goblin,Humanoid,ToB 232
211,Medium,2,Puffinfolk,Humanoid,ToB3 322,1,Fixer,Humanoid,ToB3 407
212,Medium,3,Giant Honey Bee,Beast,ToB2 392,1,Rageipede,Beast,CC 310
213,Medium,6,Leonino,Beast,CC 250,1,Swarm of Compsognathus,Beast,ToB2 108
214,Medium,3,Needle Blight,Plant,MM 32,3,Mandrake,Plant,CC 260
215,Medium,6,Stryx,Monstrosity,ToB 369,2,Draconian Foot Soldier,Monstrosity,FToD 178
216,Medium,12,Tribal Warrior,Humanoid,MM 350
217,Medium,3,Dimetrodon,Beast,VGM 139,2,Snake' Zanskaran Viper,Beast,ToB 354
218,Medium,1,Hippocamp,Monstrosity,MOoT 227,1,Megapede,Monstrosity,CC 266
219,Medium,6,Kobold,Humanoid,MM 195,3,Bullywug,Humanoid,MM 35
220,Medium,2,Shovel Dragonette,Dragon,ToB3 150,1,Guard Drake,Dragon,VGM 158
221,Medium,3,Duodrone,Construct,MM 225,1,Cauldronborn,Construct,CC 59
222,Medium,6,Sniffer Beetle,Beast,ToB2 40,1,Clawfoot,Beast,Ebb 289
223,Medium,3,Wolpertinger,Monstrosity,CC 382,3,Narshark,Monstrosity,ToB2 266
224,Medium,6,Edjet Initiate,Humanoid,ToB2 131,2,Kobold Speelclerk,Humanoid,ToB2 232
225,Medium,12,Gremishka,Monstrosity,VRgtR 235
226,Medium,3,Spider' Red-Banded Line,Beast,ToB 363,2,Pestilence Swarm,Beast,ToB2 294
227,Medium,1,Tridrone,Construct,MM 225,1,Barnyard Golem,Construct,ToB3 214
228,Medium,6,Mastiff,Beast,MM 332,3,Blood Barnacle,Beast,ToB3 62
229,Medium,2,Skin Bat,Fiend,ToB 87,1,Demon' Wind,Fiend,CC 93
230,Medium,3,Living Shade,Fey,CC 255,1,Dokkaebi,Fey,ToB3 137
231,Hard,22,Hyena,Beast,MM 331
232,Hard,1,Tiger,Beast,MM 339,1,Killer Whale,Beast,MM 331
233,Hard,8,Blood Barnacle,Beast,ToB3 62
234,Hard,4,Child of the Briar,Plant,ToB 56
235,Hard,4,Dinosaur' Archaeopteryx,Beast,CC 108,2,Giant Octopus,Beast,MM 326
236,Hard,2,Death's Head,Undead,VRgtR 232,1,Fane Spirit,Undead,ToB2 141
237,Hard,9,Clockwork Servant,Construct,CC 65,4,Golem' Lesser' Hair,Construct,CC 200
238,Hard,9,Lymarien,Fey,ToB2 248,1,Gerridae,Fey,ToB 212
239,Hard,4,Elk,Beast,MM 322,1,Swarm of Maggots,Beast,VRgtR 247
240,Hard,9,Blood-Toll Harpy,Monstrosity,MOoT 227,2,Darkmantle,Monstrosity,MM 46
241,Hard,22,Crab,Beast,MM 320
242,Hard,1,Firenewt Warlock of Imix,Humanoid,VGM 143,1,Destroyer,Humanoid,ToB2 315
243,Hard,8,Giant Lizard,Beast,MM 326
244,Hard,4,Horncaller,Humanoid,GGR 253
245,Hard,4,Living Wick,Construct,ToB 278,2,Bronze Scout,Construct,MTF 125
246,Hard,2,Kraul Warrior,Humanoid,GGR 213,1,Meletian Hoplite,Humanoid,MOoT 229
247,Hard,9,Expeditious Messenger,Construct,Ebb 293,4,Metallic Warbler,Construct,FToD 210
248,Hard,9,Pony,Beast,MM 335,1,Swarm of Compsognathus,Beast,ToB2 108
249,Hard,4,Needle Blight,Plant,MM 32,1,Vegepygmy Chief,Plant,VGM 197
250,Hard,9,Camel,Beast,MM 320,2,Black Bear,Beast,MM 318
251,Hard,22,Frog,Beast,MM 322
252,Hard,1,Clockwork Pugalist,Construct,ToB3 88,1,Duergar Screamer,Construct,MTF 190
253,Hard,8,Giant Honey Bee,Beast,ToB2 392
254,Hard,4,Dire Wolf,Beast,MM 321
255,Hard,4,Velociraptor,Beast,VGM 140,2,Deinonychus,Beast,VGM 139
256,Hard,2,War Ostrich,Beast,ToB 307,1,Swarm of Clacker Beetles,Beast,ToB3 54
257,Hard,9,Neogi Hatchling,Aberration,VGM 179,4,Star Spawn Grue,Aberration,MTF 234
258,Hard,9,Giant Moth,Beast,CC 178,1,Swarm of Compsognathus,Beast,ToB2 108
259,Hard,4,Swarm of Bats,Beast,MM 337,1,Ant' Giant,Beast,ToB 23
260,Hard,9,Pixie's Umbrella,Plant,ToB2 158,2,Crimson Shambler,Plant,ToB2 73
261,Deadly,2,Returned Sentry,Undead,MOoT 241,1,Overshadow,Undead,ToB2 289
262,Deadly,8,Witchlight,Construct,ToB 409,1,Duergar Hammerer,Construct,MTF 188
263,Deadly,8,Gray Orc,Humanoid,ToB2 284,2,Bugbear,Humanoid,MM 33
264,Deadly,8,Gnoll,Humanoid,MM 163
265,Deadly,16,Bookkeeper,Construct,CC 55
266,Deadly,1,Dusk Hag,Fey,Ebb 292
267,Deadly,4,Cockatrice,Monstrosity,MM 42,1,Millitaur,Monstrosity,ToB 288
268,Deadly,2,Hybrid Poisoner,Humanoid,GGR 217,2,Wereraven,Humanoid,VRgtR 253
269,Deadly,8,Zombie,Undead,MM 316,4,Cavefish Zombie,Undead,ToB2 384
270,Deadly,1,Balbazu,Fiend,ToB3 107,1,Chemosit,Fiend,ToB3 82
271,Deadly,4,Avestruzii,Humanoid,ToB3 48,2,Deep One,Humanoid,ToB 73
272,Deadly,2,Thorny,Plant,VGM 197,1,Tripwire Patch,Plant,ToB3 371
273,Deadly,8,Tuberkith,Plant,ToB3 379,1,Rapscallion,Plant,ToB3 18
274,Deadly,8,Goreling,Undead,CC 207,2,Nehekhara Warrior,Undead,TombKings 0
275,Deadly,8,Alseid,Monstrosity,ToB 15
276,Deadly,16,Neogi Hatchling,Aberration,VGM 179
277,Deadly,1,Merchant Captain,Humanoid,ToB3 410
278,Deadly,4,Sunflower Sprite,Fey,ToB3 358,1,Fragrant One,Fey,ToB2 156
279,Deadly,2,Galvanice Weird,Elemental,GGR 209,2,Azer,Elemental,MM 22
280,Deadly,8,Giant Gray Owl,Beast,ToB2 394,4,Brumalek,Beast,ToB3 70
281,Deadly,1,Green Dragon Wyrmling,Dragon,MM 95,1,Young Deep Dragon,Dragon,FToD 175
282,Deadly,4,Simian' Kapi,Humanoid,CC 336,2,Duergar Mind Master,Humanoid,MTF 189
283,Deadly,2,Scarecrow,Construct,MM 268,1,Metallic Peacekeeper,Construct,FToD 210
284,Deadly,8,Resinous Frog,Beast,ToB2 397,1,Polar Bear,Beast,MM 334
285,Deadly,8,Snake' Swamp Adder,Beast,ToB 354,2,Sporous Crap,Beast,ToB2 398
286,Deadly,8,Moldering Devil,Fiend,ToB3 123
287,Deadly,16,Monodrone,Construct,MM 224
288,Deadly,1,Bodak,Undead,VGM 127
289,Deadly,4,Clanrat,Humanoid,Skaven 16,1,Derro Savant,Humanoid,MTF 159
290,Deadly,2,Half-ogre,Giant,MM 238,2,Ogre Howdah,Giant,MTF 221
291,Insanity,3,Yakirian,Humanoid,CC 390,1,Wereboar,Humanoid,MM 209
292,Insanity,4,Deinonychus,Beast,VGM 139,3,Bat' Giant Vampire,Beast,CC 50
293,Insanity,2,Giant Pufferfish,Beast,ToB3 200,1,Brontosaurus,Beast,VGM 139
294,Insanity,16,Boar,Beast,MM 319
295,Insanity,1,Shriekbat,Monstrosity,ToB2 325
296,Insanity,8,Library Automaton,Construct,ToB 273,1,Void Constructor,Construct,ToB3 385
297,Insanity,1,Clockwork Hound,Construct,ToB 62,1,Shield Guardian,Construct,MM 271
298,Insanity,16,Dretch,Fiend,MM 57,1,Spined Devil,Fiend,MM 78
299,Insanity,8,Hobgoblin,Humanoid,MM 186,4,Sea Spawn,Humanoid,VGM 189
300,Insanity,4,Deep Dragon Wyrmling,Dragon,FToD 175,1,Shepherd Drake,Dragon,ToB3 156
301,Medium,5,Living Wick,Construct,ToB 278,1,Golem' Lesser' Glass,Construct,CC 200
302,Medium,25,Badger,Beast,MM 318
303,Medium,5,Aarakocra,Humanoid,MM 12,4,Orc,Humanoid,MM 246
304,Medium,10,Climbing Vine,Plant,ToB3 85,2,Podling,Plant,VRgtR 227
305,Medium,1,Death Dog,Monstrosity,MM 321,1,Alchemical Skunk,Monstrosity,ToB2 13
306,Medium,10,Pixie's Umbrella,Plant,ToB2 158,1,Thorny,Plant,VGM 197
307,Medium,2,Ape,Beast,MM 317,1,Swarm of Clacker Beetles,Beast,ToB3 54
308,Medium,4,Boomer,Plant,ToB2 157,1,Myconid Sovereign,Plant,MM 232
309,Medium,10,Goblin,Humanoid,MM 166
310,Medium,5,Lemurfolk,Humanoid,ToB 271,2,Kobold Trapsmith,Humanoid,ToB 264
311,Medium,2,Sedge Dragonette,Dragon,ToB3 149,2,Cave Dragon Wyrmling,Dragon,ToB 127
312,Medium,5,Ratfolk,Humanoid,ToB 320,1,Kobold' Junk Shaman,Humanoid,CC 238
313,Medium,25,Scorpion,Beast,MM 337
314,Medium,5,Plague Acolyte,Humanoid,Skaven 9,4,Ravenfolk Scout (Kenku),Humanoid,ToB 322
315,Medium,10,Cikavak,Beast,ToB 58,2,Swarm of Insects,Beast,MM 338
316,Medium,1,Satyr Reveler,Fey,MOoT 242,1,Domovoi,Fey,ToB 122
317,Medium,10,Pony,Beast,MM 335,1,Cloudhoof Assassin,Beast,ToB3 91
318,Medium,2,Alseid,Monstrosity,ToB 15,1,Goat-Man,Monstrosity,ToB 231
319,Medium,4,Amphisbaena,Monstrosity,MOoT 208,1,Ahuizotl,Monstrosity,CC 10
320,Medium,10,Tortle,Humanoid,MTF 242
321,Medium,5,Giant Moth' Sootwing,Beast,CC 179,2,Brown Bear,Beast,MM 319
322,Medium,2,Moon Weaver,Beast,ToB3 274,2,Rock Roach,Beast,ToB2 308
323,Medium,5,Acolyte,Humanoid,MM 342,1,Orc Claw of Luthic,Humanoid,VGM 183
