44,Hard,3,0,Elite Giant Centipede,Animal;,Bestiary pg. 61
45,Hard,4,-1,Weak Thylacine,Animal;Uncommon;,Kingmaker Adventure Path pg. 609
46,Hard,1,5,Living Wildfire,Elemental;Fire;,Bestiary pg. 148
47,Hard,2,2,Weak Urdefhan Warrior,Humanoid;Urdefhan;,Bestiary 2 pg. 2722.0
48,Hard,3,0,Elite Bloodseeker,Animal;,Bestiary pg. 42
49,Hard,4,-1,Weak Vine Leshy,Leshy;Plant;,Bestiary 3 pg. 160
50,Hard,1,5,Skeletal Mage,Skeleton;Undead;,Book of the Dead pg. 148
51,Hard,2,2,Elite Hellcrown,Uncommon;Undead;,Pathfinder #145: Hellknight Hill pg. 90
52,Hard,3,0,Weak Fetchling Scout,Fetchling;Humanoid;Shadow;,Bestiary 2 pg. 1172.0
53,Hard,4,-1,Grimple,Fey;Gremlin;,Bestiary 3 pg. 120
54,Hard,1,5,Barbazu,Devil;Fiend;,Bestiary pg. 88
55,Hard,2,2,Weak Centaur,Beast;,Bestiary pg. 60
56,Hard,3,0,Weak Raktavarna,Fiend;Rakshasa;Uncommon;,Bestiary 3 pg. 210
57,Hard,4,-1,Weak Zombie Snake,Mindless;Undead;Zombie;,Book of the Dead pg. 170
58,Hard,1,5,Elite Kaneepo The Slim,Fey;Unique;,Pathfinder #187: The Seventh Arch pg. 83
59,Hard,2,2,Elite Shadern Immolator,Fire;Goblin;Humanoid;Mortic;Rare;,Book of the Dead pg. 126
60,Hard,3,0,Elite Vulture Rat,Animal;,Travel Guide pg. 99
61,Deadly,5,0,Elite Follower Of Shumfallow,Fungus;Leshy;Rare;,Pathfinder #178: Punks in a Powderkeg pg. 25
62,Deadly,2,4,Shambler Troop,Mindless;Troop;Undead;Zombie;,Bestiary 3 pg. 302
63,Deadly,3,2,Duergar Taskmaster,Duergar;Dwarf;Humanoid;,Bestiary pg. 139
64,Deadly,6,-1,Clockwork Spy,Clockwork;Construct;Mindless;Uncommon;,Bestiary 3 pg. 48
65,Deadly,1,7,Weak Fire-Pot Ubanu,Human;Humanoid;Unique;,Pathfinder #170: Spoken on the Song Wind pg. 91
66,Deadly,4,1,Weak Giant Viper,Animal;,Bestiary pg. 303
67,Deadly,5,0,Elite Apprentice,Human;Humanoid;,Gamemastery Guide pg. 244
68,Deadly,2,4,Amphisbaena,Animal;,Bestiary 3 pg. 15
69,Deadly,3,2,Weak Tree Fisher,Animal;Uncommon;,Pathfinder #187: The Seventh Arch pg. 45
70,Deadly,6,-1,Weak Duergar Sharpshooter,Duergar;Dwarf;Humanoid;,Bestiary pg. 138
71,Deadly,1,7,Smog Giant,Giant;Humanoid;Rare;,Pathfinder #179: Cradle of Quartz pg. 83
72,Deadly,4,1,Giant Tick,Animal;,Bestiary 2 pg. 2602.0
73,Deadly,5,0,Weak Sarkorian Wolf,Animal;,Travel Guide pg. 99
74,Deadly,2,4,Elite Zuipnyrn,Aberration;Rare;,Pathfinder #152: Legacy of the Lost God pg. 85
75,Deadly,3,2,Weak Vermlek,Demon;Fiend;,Pathfinder #151: The Show Must Go On pg. 82
76,Deadly,6,-1,Weak Groplit,Amphibious;Animal;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 83
77,Deadly,1,7,Elite Vaultbreaker Ooze,Mindless;Ooze;Uncommon;,Pathfinder #158: Sixty Feet Under pg. 87
78,Deadly,4,1,Phalanx Of Phalanges,Construct;Mindless;Swarm;Uncommon;,Pathfinder #181: Zombie Feast pg. 83
79,Deadly,5,0,Weak Ghoul,Ghoul;Undead;,Bestiary pg. 169
80,Deadly,2,4,False Priest,Human;Humanoid;,Gamemastery Guide pg. 229
81,Deadly,3,2,Weak Bugbear Tormentor,Goblin;Humanoid;,Bestiary pg. 47
82,Deadly,6,-1,Animated Blades,Construct;Mindless;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 32
83,Deadly,1,7,Weak Flesh Golem,Construct;Golem;Mindless;Uncommon;,Bestiary pg. 185
84,Deadly,4,1,Weak Acrobat,Human;Humanoid;,Gamemastery Guide pg. 236
85,Deadly,5,0,Weak Wyrwood Sneak,Construct;Rare;Wyrwood;,Bestiary 3 pg. 298
86,Deadly,2,4,Renali,Anadi;Humanoid;Unique;,Pathfinder #145: Hellknight Hill pg. 78
87,Deadly,3,2,Elite Sewer Ooze,Mindless;Ooze;,Bestiary pg. 254
88,Deadly,6,-1,Weak Farmer,Human;Humanoid;,Gamemastery Guide pg. 222
89,Deadly,1,7,Elite Bugaboo,Fey;Uncommon;,Pathfinder #152: Legacy of the Lost God pg. 78
90,Deadly,4,1,Gourd Leshy,Leshy;Plant;,Bestiary pg. 218
91,Insanity,4,2,Elite Zombie Horse,Mindless;Uncommon;Undead;Zombie;,Pathfinder #181: Zombie Feast pg. 16
92,Insanity,2,5,Shrine Skelm,Humanoid;Skelm;,Bestiary 3 pg. 239
93,Insanity,5,1,Weak Fading Fox,Animal;,Bestiary 3 pg. 102
94,Insanity,6,0,Weak Electric Eel,Animal;Aquatic;,Bestiary pg. 142
95,Insanity,3,3,Weak Bounty Hunter,Human;Humanoid;,Gamemastery Guide pg. 227
96,Insanity,7,-1,Weak Juvenile Boar,Animal;,Pathfinder #151: The Show Must Go On pg. 20
97,Insanity,8,-1,Weak Giant Maggot,Animal;,Bestiary 2 pg. 1202.0
98,Insanity,4,2,Blink Dog,Beast;Uncommon;,Bestiary 2 pg. 402.0
99,Insanity,2,5,Elite Kushtaka,Amphibious;Beast;,Bestiary 3 pg. 158
100,Insanity,5,1,Weak Gnagrif,Fey;Gremlin;Uncommon;,Pathfinder #169: Kindled Magic pg. 83
101,Medium,2,2,Weak Noble,Human;Humanoid;,Gamemastery Guide pg. 206
102,Medium,1,5,Forge-Spurned,Fire;Uncommon;Undead;,Crown of the Kobold King pg. 119, Pathfinder #148: Fires of the Haunted City pg. 83
103,Medium,3,0,Weak Riding Horse,Animal;,Bestiary pg. 209
104,Medium,2,2,Elite Raktavarna,Fiend;Rakshasa;Uncommon;,Bestiary 3 pg. 210
105,Medium,1,5,Weak Warden,Human;Humanoid;,Gamemastery Guide pg. 225
106,Medium,3,0,Earth Wisp,Earth;Elemental;,Bestiary 3 pg. 90
107,Medium,2,2,Weak Ardissa Prendergant,Human;Humanoid;Unique;,Pathfinder #175: Broken Tusk Moon pg. 39
108,Medium,1,5,Weak Shock Zombie,Electricity;Mindless;Uncommon;Undead;Zombie;,Pathfinder #180: The Smoking Gun pg. 85
109,Medium,3,0,Weak Gravedigger,Human;Humanoid;,Gamemastery Guide pg. 223
110,Medium,2,2,Elite Shadern Immolator,Fire;Goblin;Humanoid;Mortic;Rare;,Book of the Dead pg. 126
111,Medium,1,5,Despot,Human;Humanoid;,Gamemastery Guide pg. 248
112,Medium,3,0,Weak Plague Zombie,Mindless;Undead;Zombie;,Bestiary pg. 340
113,Medium,2,2,Weak Giant Eagle,Beast;,Bestiary pg. 141
114,Medium,1,5,Elite Karumzek,Aberration;Uncommon;,Pathfinder #171: Hurricane's Howl pg. 81
115,Medium,3,0,Weak Wyrwood Sneak,Construct;Rare;Wyrwood;,Bestiary 3 pg. 298
116,Medium,2,2,Werebat,Beast;Human;Humanoid;Werecreature;,Bestiary 3 pg. 292
117,Medium,1,5,Irriseni Owlbear,Animal;,Travel Guide pg. 99
118,Medium,3,0,Weak Giant Amoeba,Amphibious;Mindless;Ooze;,Bestiary 2 pg. 1922.0
119,Medium,2,2,Lizardfolk Warrior,Humanoid;Lizardfolk;Uncommon;,Kingmaker Adventure Path pg. 139
120,Medium,1,5,Elite Shambler Troop,Mindless;Troop;Undead;Zombie;,Bestiary 3 pg. 302
121,Medium,3,0,Weak Air Mephit,Air;Elemental;,Bestiary pg. 150
122,Medium,2,2,Weak Hobji,Humanoid;Morlock;Unique;,Pathfinder #175: Broken Tusk Moon pg. 45
123,Medium,1,5,Weak Mpeshi,Beast;Electricity;Rare;,Pathfinder #170: Spoken on the Song Wind pg. 85
124,Medium,3,0,Weak Cunning Guide,Beast;Incorporeal;Spirit;,Bestiary 3 pg. 252
125,Medium,2,2,Weak Chronicler,Human;Humanoid;,Gamemastery Guide pg. 216
126,Medium,1,5,Cavnakash,Humanoid;Unique;Xulgath;Zombie;,Pathfinder #151: The Show Must Go On pg. 88
127,Medium,3,0,Weak Kressle,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 170
128,Medium,2,2,Blink Dog,Beast;Uncommon;,Bestiary 2 pg. 402.0
129,Medium,1,5,Elite Aives The Smoke Dragon,Humanoid;Tiefling;Unique;,Pathfinder #152: Legacy of the Lost God pg. 16
130,Medium,3,0,Elite Flash Beetle,Animal;,Bestiary pg. 41
131,Hard,3,1,Elite Fire Wisp,Elemental;Fire;,Bestiary 3 pg. 91
132,Hard,5,-1,Weak Kangaroo,Animal;,Bestiary 3 pg. 146
133,Hard,2,3,Violet Fungus,Fungus;Mindless;,Bestiary 2 pg. 2862.0
134,Hard,1,6,Skull Peeler,Beast;,Bestiary 3 pg. 243
135,Hard,4,0,Weak Charau-ka Warrior,Charau-ka;Humanoid;,The Mwangi Expanse pg. 2962.0 , Pathfinder #146: Cult of Cinders pg. 84
136,Hard,3,1,Amoeba Swarm,Amphibious;Mindless;Ooze;Swarm;,Bestiary 2 pg. 1922.0
137,Hard,5,-1,Weak Bottlenose Dolphin,Animal;,Bestiary 2 pg. 842.0
138,Hard,2,3,Zuipnyrn,Aberration;Rare;,Pathfinder #152: Legacy of the Lost God pg. 85
139,Hard,1,6,Weak Excorion,Uncommon;Undead;,Book of the Dead pg. 91, Pathfinder #158: Sixty Feet Under pg. 82
140,Hard,4,0,Weak Shadern Immolator,Fire;Goblin;Humanoid;Mortic;Rare;,Book of the Dead pg. 126
141,Hard,3,1,Elite Vampire Squid,Animal;Aquatic;,Bestiary 2 pg. 2542.0
142,Hard,5,-1,Antaro Boldblade,Human;Humanoid;,Pathfinder #157: Devil at the Dreaming Palace pg. 8
143,Hard,2,3,Weak Clockwork Door Warden,Clockwork;Construct;Mindless;Rare;,Pathfinder #179: Cradle of Quartz pg. 80
144,Hard,1,6,Weak Shaitan,Earth;Elemental;Genie;Uncommon;,Bestiary pg. 164
145,Hard,4,0,Weak Grioth Scout,Grioth;Humanoid;Uncommon;,Bestiary 3 pg. 122
146,Hard,3,1,Powderkeg Punk Bombardier,Humanoid;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 38
147,Hard,5,-1,Weak Torchbearer,Human;Humanoid;,Gamemastery Guide pg. 216
148,Hard,2,3,Weak Bison,Animal;,Bestiary 3 pg. 32
149,Hard,1,6,Elite Living Whirlwind,Air;Elemental;,Bestiary pg. 144
150,Hard,4,0,Elite Sprite,Fey;Sprite;,Bestiary pg. 308
151,Hard,3,1,Elite Pugwampi,Fey;Gremlin;,Bestiary pg. 193
152,Hard,5,-1,Weak Juvenile Boar,Animal;,Pathfinder #151: The Show Must Go On pg. 20
153,Hard,2,3,Elite Fading Fox,Animal;,Bestiary 3 pg. 102
154,Hard,1,6,Satinder Morne,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 306
155,Hard,4,0,Weak Zane Ikundi,Half-Orc;Human;Humanoid;Orc;Unique;,Threshold of Knowledge pg. 15
156,Hard,3,1,Weak Kekker,Humanoid;Ratfolk;Unique;,Pathfinder #157: Devil at the Dreaming Palace pg. 34
157,Hard,5,-1,Weak Miner,Human;Humanoid;,Gamemastery Guide pg. 223
158,Hard,2,3,Elite Saboteur,Human;Humanoid;,Gamemastery Guide pg. 246
159,Hard,1,6,Elite Ice Golem,Cold;Construct;Golem;Mindless;Uncommon;,Bestiary 2 pg. 1292.0
160,Hard,4,0,Grindylow,Aberration;Amphibious;,Bestiary 2 pg. 138 2.0
161,Deadly,3,3,Elite Alak Stagram,Human;Humanoid;Unique;,Pathfinder #145: Hellknight Hill pg. 19
162,Deadly,7,-1,Gold Tank Investor,Human;Humanoid;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 14
163,Deadly,6,0,Juvenile Boar,Animal;,Pathfinder #151: The Show Must Go On pg. 20
164,Deadly,5,1,Tombstone Troll,Giant;Troll;Uncommon;,Pathfinder #181: Zombie Feast pg. 88
165,Deadly,2,5,Weak Mpeshi,Beast;Electricity;Rare;,Pathfinder #170: Spoken on the Song Wind pg. 85
166,Deadly,4,2,Weak Thasteron Khefak,Beast;Uncommon;,Pathfinder #173: Doorway to the Red Star pg. 87
167,Deadly,1,8,Weak Reaper Skull Puffball,Fungus;Mindless;Uncommon;,Pathfinder #165: Eyes of Empty Death pg. 79
168,Deadly,3,3,Weak Wasp Swarm,Animal;Swarm;,Bestiary pg. 324
169,Deadly,7,-1,Guard Dog,Animal;,Bestiary pg. 102
170,Deadly,6,0,Weak Wyrwood Sneak,Construct;Rare;Wyrwood;,Bestiary 3 pg. 298
171,Deadly,5,1,Elite Fire Wisp,Elemental;Fire;,Bestiary 3 pg. 91
172,Deadly,2,5,Elite Gancanagh,Azata;Celestial;,Bestiary pg. 31
173,Deadly,4,2,Weak Ulgrem-Lurann,Amphibious;Beast;Rare;,Monsters of Myth pg. 119
174,Deadly,1,8,Abendego Brute,Human;Humanoid;,Pathfinder #171: Hurricane's Howl pg. 37
175,Deadly,3,3,Weak Swardlands Delinquent,Human;Humanoid;Rare;,Pathfinder #153: Life's Long Shadows pg. 15
176,Deadly,7,-1,Unseen Servant,Mindless;,Core Rulebook pg. 380 4.0
177,Deadly,6,0,Weak Shikigami,Kami;Spirit;,Bestiary 3 pg. 142
178,Deadly,5,1,Weak Dovan From Nisroch,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 179
179,Deadly,2,5,Weak Fire Jellyfish Swarm,Animal;Aquatic;Mindless;Swarm;,Bestiary 2 pg. 1522.0
180,Deadly,4,2,Elite Ice Mephit,Air;Elemental;Uncommon;Water;,Bestiary 2 pg. 1122.0
181,Deadly,1,8,Weak Kallas Devil,Amphibious;Hag;Humanoid;Unique;,Monsters of Myth pg. 46
182,Deadly,3,3,Weak Ovinnik,Fey;,Bestiary 3 pg. 137
183,Deadly,7,-1,Weak Water Wisp,Elemental;Water;,Bestiary 3 pg. 91
184,Deadly,6,0,Elite Trilobite,Animal;Aquatic;,Bestiary 3 pg. 275
185,Deadly,5,1,Elite Earth Wisp,Earth;Elemental;,Bestiary 3 pg. 90
186,Deadly,2,5,Necromancer,Human;Humanoid;,Gamemastery Guide pg. 230
187,Deadly,4,2,Sinspawn,Aberration;,Bestiary pg. 297
188,Deadly,1,8,Elite Greater Shadow,Incorporeal;Undead;,Bestiary pg. 289
189,Deadly,3,3,Weak Shambler Troop,Mindless;Troop;Undead;Zombie;,Bestiary 3 pg. 302
190,Deadly,7,-1,Weak Homunculus,Construct;,Bestiary pg. 208
191,Insanity,10,-1,Kobold Warrior,Humanoid;Kobold;,Bestiary pg. 212
192,Insanity,6,1,Vanara Disciple,Humanoid;Uncommon;Vanara;,Bestiary 3 pg. 286
193,Insanity,2,6,Executioner,Human;Humanoid;,Gamemastery Guide pg. 235
194,Insanity,4,3,Elite Chew Spider,Animal;Swarm;Unique;,Kingmaker Adventure Path pg. 69
195,Insanity,5,2,Tatzlwyrm,Dragon;,Bestiary 2 pg. 2562.0
196,Insanity,3,4,Coil Spy,Humanoid;Serpentfolk;Uncommon;,Bestiary 2 pg. 2382.0
197,Insanity,9,-1,Weak Pugwampi,Fey;Gremlin;,Bestiary pg. 193
198,Insanity,7,0,Elite Goblin Warrior,Goblin;Humanoid;,Bestiary pg. 180
199,Insanity,10,-1,Flash Beetle,Animal;,Bestiary pg. 41
200,Insanity,6,1,Akata,Aberration;Rare;,Bestiary 2 pg. 132.0
201,Medium,1,6,Wraith,Incorporeal;Undead;Wraith;,Bestiary pg. 335
202,Medium,2,3,Elite Gurtlekep,Humanoid;Kobold;,Crown of the Kobold King pg. 34
203,Medium,4,-1,Guard Dog,Animal;,Bestiary pg. 102
204,Medium,3,1,Jubilost Narthropple (Level 1),Fey;Gnome;Humanoid;Unique;,Kingmaker Companion Guide pg. 33
205,Medium,1,6,Will-o’-Wisp,Aberration;Air;,Bestiary pg. 333
206,Medium,2,3,Weak False Priest,Human;Humanoid;,Gamemastery Guide pg. 229
207,Medium,4,-1,Weak Ioton,Astral;Incorporeal;,Bestiary 3 pg. 92
208,Medium,3,1,Kalaggi Nakutu,Human;Humanoid;Unique;,Threshold of Knowledge pg. 12
209,Medium,1,6,Weak Totenmaske,Undead;,Bestiary 2 pg. 2622.0
210,Medium,2,3,Edolpho Phinelli,Elf;Half-Elf;Human;Humanoid;Unique;,Pathfinder Encounter: Phinelli's Miracle Elixir pg. 0
211,Medium,4,-1,Weak Ioton,Astral;Incorporeal;,Bestiary 3 pg. 92
212,Medium,3,1,Weak Acrobat,Human;Humanoid;,Gamemastery Guide pg. 236
213,Medium,1,6,Weak Hill Giant,Earth;Giant;Humanoid;,Bestiary pg. 170
214,Medium,2,3,Elite Herexen,Uncommon;Undead;,Bestiary 3 pg. 134
215,Medium,4,-1,Yellow Musk Thrall,Mindless;Plant;,Bestiary 2 pg. 301 2.0
216,Medium,3,1,Weak Bloodlash Bush,Plant;,The Fall of Plaguestone pg. 62
217,Medium,1,6,Elite Mechanical Laborer,Construct;Earth;Mindless;Uncommon;,Pathfinder #182: Graveclaw pg. 41
218,Medium,2,3,Weak Daeodon,Animal;,Bestiary pg. 43
219,Medium,4,-1,Weak Happs Bydon,Human;Humanoid;Unique;,Kingmaker Adventure Path pg. 167
220,Medium,3,1,Elite Whalesteed,Animal;,Travel Guide pg. 99
221,Medium,1,6,Elite Rompo,Beast;,The Mwangi Expanse pg. 3042.0
222,Medium,2,3,Trailgaunt,Undead;,Bestiary 3 pg. 274
223,Medium,4,-1,Commoner,Human;Humanoid;,Gamemastery Guide pg. 214
224,Medium,3,1,Kalaggi Nakutu,Human;Humanoid;Unique;,Threshold of Knowledge pg. 12
225,Medium,1,6,Nketiah,Elf;Human;Humanoid;Unique;,Pathfinder #146: Cult of Cinders pg. 79
226,Medium,2,3,Elite Long-Horned Bison Beheaded,Mindless;Uncommon;Undead;,Pathfinder #176: Lost Mammoth Valley pg. 15
227,Medium,4,-1,Weak Sea Snake,Animal;,Bestiary 2 pg. 245 2.0
228,Medium,3,1,Weak Xulgath Bilebearer,Humanoid;Xulgath;,Pathfinder #151: The Show Must Go On pg. 87
229,Medium,1,6,Weak Dullahan,Uncommon;Undead;,Bestiary pg. 140
230,Medium,2,3,Elite Wererat,Beast;Human;Humanoid;Werecreature;,Bestiary pg. 329
231,Hard,1,7,Elite Venexus's Chosen,Beast;Beastkin;Humanoid;Rare;,Pathfinder #176: Lost Mammoth Valley pg. 55
232,Hard,4,1,Bloody Blade Mercenary,Half-Orc;Human;Humanoid;Orc;,Pathfinder #145: Hellknight Hill pg. 50
233,Hard,2,4,Elite Siege Shard,Construct;Uncommon;,Pathfinder #157: Devil at the Dreaming Palace pg. 84
234,Hard,5,-1,Weak Groplit,Amphibious;Animal;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 83
235,Hard,3,2,Weak Werewolf,Beast;Human;Humanoid;Werecreature;,Bestiary pg. 330
236,Hard,6,-1,Weak Sea Snake,Animal;,Bestiary 2 pg. 245 2.0
237,Hard,1,7,Naunet,Monitor;Protean;,Bestiary pg. 267
238,Hard,4,1,Weak Crocodile,Animal;,Bestiary pg. 67
239,Hard,2,4,Najra Lizard,Dragon;Uncommon;,Pathfinder #158: Sixty Feet Under pg. 83
240,Hard,5,-1,Beaver,Animal;,Pathfinder #176: Lost Mammoth Valley pg. 82
241,Hard,3,2,Elite Camel,Animal;,Bestiary 3 pg. 43
242,Hard,6,-1,Teacher,Human;Humanoid;,Gamemastery Guide pg. 240
243,Hard,1,7,Spriggan Warlord,Gnome;Humanoid;Spriggan;,Bestiary 2 pg. 2532.0
244,Hard,4,1,Shadern Immolator,Fire;Goblin;Humanoid;Mortic;Rare;,Book of the Dead pg. 126
245,Hard,2,4,Davik Nettles,Undead;Unique;,Kingmaker Adventure Path pg. 67
246,Hard,5,-1,Weak Vine Lasher,Plant;,The Fall of Plaguestone pg. 62
247,Hard,3,2,Elite Crooked Coffin Brewer,Human;Humanoid;Uncommon;,Pathfinder #181: Zombie Feast pg. 55
248,Hard,6,-1,Skunk,Animal;,Bestiary 3 pg. 246
249,Hard,1,7,Ulgrem-Axaan,Amphibious;Beast;Undead;Unique;,Monsters of Myth pg. 118
250,Hard,4,1,Weak Saboteur,Human;Humanoid;,Gamemastery Guide pg. 246
251,Hard,2,4,Frost Troll,Cold;Giant;Troll;Uncommon;,Bestiary 2 pg. 2642.0
252,Hard,5,-1,Animated Blades,Construct;Mindless;Uncommon;,Pathfinder #175: Broken Tusk Moon pg. 32
253,Hard,3,2,Animated Armor,Construct;Mindless;,Bestiary pg. 20
254,Hard,6,-1,Merchant,Human;Humanoid;,Gamemastery Guide pg. 244
255,Hard,1,7,Elite Vaultbreaker Ooze,Mindless;Ooze;Uncommon;,Pathfinder #158: Sixty Feet Under pg. 87
256,Hard,4,1,Weak Giant Leech,Amphibious;Animal;,Bestiary 2 pg. 1562.0
257,Hard,2,4,Weak Gibtas Bounder,Aberration;Uncommon;,Pathfinder #164: Hands of the Devil pg. 80
258,Hard,5,-1,Snapping Turtle,Animal;,Bestiary 2 pg. 269 2.0
259,Hard,3,2,Elite Temagyr,Fey;Uncommon;,Pathfinder #187: The Seventh Arch pg. 86
260,Hard,6,-1,Giant Rat,Animal;,Bestiary pg. 276
261,Deadly,9,-1,Viper,Animal;,Bestiary pg. 302
262,Deadly,5,2,Fading Fox,Animal;,Bestiary 3 pg. 102
263,Deadly,8,-1,Apprentice,Human;Humanoid;,Gamemastery Guide pg. 244
264,Deadly,2,6,Elite Living Landslide,Earth;Elemental;,Bestiary pg. 146
265,Deadly,4,3,Elite Kappa,Amphibious;Beast;,Bestiary 3 pg. 147
266,Deadly,3,4,Poracha,Beast;Uncommon;,Bestiary pg. 265
267,Deadly,7,0,Elite Thorn River Bandit,Human;Humanoid;Minion;Uncommon;,Kingmaker Adventure Path pg. -1
268,Deadly,1,9,Weak Cranium Preserver,Construct;Rare;,Pathfinder #180: The Smoking Gun pg. 82
269,Deadly,6,1,Flumph,Aberration;,Bestiary 3 pg. 100
270,Deadly,9,-1,Weak Powderkeg Punk Gunner,Humanoid;Uncommon;,Pathfinder #178: Punks in a Powderkeg pg. 39
271,Deadly,5,2,Viktor Volkano,Human;Humanoid;Unique;,Pathfinder #151: The Show Must Go On pg. 29
272,Deadly,8,-1,Librarian,Human;Humanoid;,Gamemastery Guide pg. 240
273,Deadly,2,6,Elite Voz Lirayne,Elf;Human;Humanoid;Unique;,Pathfinder #145: Hellknight Hill pg. 80
274,Deadly,4,3,Calmont,Halfling;Humanoid;Unique;,Pathfinder #145: Hellknight Hill pg. 27
275,Deadly,3,4,Elite Hobji,Humanoid;Morlock;Unique;,Pathfinder #175: Broken Tusk Moon pg. 45
276,Deadly,7,0,Elite Tooth Fairy,Fey;,Bestiary 3 pg. 273
277,Deadly,1,9,Elite Chimera,Beast;Uncommon;,Bestiary pg. 63
278,Deadly,6,1,Weak Bolan Nogasso,Human;Humanoid;Unique;,Pathfinder #187: The Seventh Arch pg. 90
279,Deadly,9,-1,Weak Stag Lord Bandit,Human;Humanoid;Uncommon;,Kingmaker Adventure Path pg. 177
280,Deadly,5,2,Zyss Serpentfolk,Humanoid;Serpentfolk;Uncommon;,Bestiary 2 pg. 2372.0
281,Deadly,8,-1,Weak Vampire Squid,Animal;Aquatic;,Bestiary 2 pg. 2542.0
282,Deadly,2,6,Lunar Naga,Aberration;Uncommon;,Bestiary 2 pg. 1782.0
