81,Deadly,10,0,Rat,Beast,MM 335,2,1/4,Howler Baboon,Beast,ToB2 395
82,Deadly,1,1/2,Valenar Hound,Fey,Ebb 312,1,2,Baba Yaga’s Iron Teeth,Fey,CC 47
83,Deadly,10,0,Sea Horse,Beast,MM 337,1,1/2,Black Bear,Beast,MM 318
84,Deadly,4,1/8,Bookkeeper,Construct,CC 55,1,1,Wood Ward,Construct,ToB2 374
85,Deadly,2,1/4,Gray Orc,Humanoid,ToB2 284,2,1/2,Eshin Arbalester,Humanoid,Skaven 13
86,Deadly,8,1/8,Noble,Humanoid,MM 348
87,Deadly,2,1/2,Foxin,Fey,CC 163,1,1,Brownie,Fey,ToB3 69
88,Deadly,4,1/8,Edjet Initiate,Humanoid,ToB2 131,2,1/2,Scout,Humanoid,MM 349
89,Deadly,10,0,Giant Fire Beetle,Beast,MM 325,2,1/4,Blood Barnacle,Beast,ToB3 62
90,Deadly,1,1/2,Ghoul' Beggar,Undead,ToB 213,1,2,Swampgas Shade,Undead,ToB3 359
91,Insanity,1,4,Dybbuk,Fiend,MTF 132
92,Insanity,2,1/2,Fraughashar,Fey,ToB 206,2,1,Brownie,Fey,ToB3 69
93,Insanity,2,1/2,Hobgoblin,Humanoid,MM 186,1,3,Mystic,Humanoid,ToB2 316
94,Insanity,8,1/4,Grimlock,Humanoid,MM 175
95,Insanity,1,1,Ghoul,Undead,MM 148,1,3,Ghoul' Darakhul,Undead,ToB 216
96,Insanity,8,1/8,Stryx,Monstrosity,ToB 369,4,1/4,Male Steeder,Monstrosity,MTF 238
97,Insanity,4,1/4,Necrotic Tick,Beast,CC 275,1,2,Swarm of Maggots,Beast,VRgtR 247
98,Insanity,8,1/8,Giant Crab,Beast,MM 324,2,1/2,Black Bear,Beast,MM 318
99,Insanity,4,1/4,Pixie,Fey,MM 253,2,1,Dryad,Fey,MM 121
100,Insanity,20,0,Zoog,Aberration,CC 396
101,Medium,10,0,Sea Horse,Beast,MM 337,2,1/4,Giant Gray Owl,Beast,ToB2 394
102,Medium,2,1/2,Nupperibo,Fiend,MTF 168,1,1,Vargouille,Fiend,VGM 195
103,Medium,1,1/2,Jackalwere,Humanoid,MM 193,1,2,Orc' Black Sun,Humanoid,CC 289
104,Medium,8,1/8,Giant Weasel,Beast,MM 329
105,Medium,2,1/4,Treacle,Ooze,ToB 387,2,1/2,Gray Ooze,Ooze,MM 243
106,Medium,10,0,Goat,Beast,MM 330,1,1/2,Brumalek,Beast,ToB3 70
107,Medium,4,1/8,Edjet Initiate,Humanoid,ToB2 131,1,1,Hybrid Shocker,Humanoid,GGR 218
108,Medium,4,1/8,Xvart,Humanoid,VGM 200,2,1/2,Burrowling,Humanoid,ToB 49
109,Medium,10,0,Zoog,Aberration,CC 396,2,1/4,Star Spawn Grue,Aberration,MTF 234
110,Medium,2,1/2,Corrupted Pixie,Fiend,ToB2 72,1,1,Maw Demon,Fiend,VGM 137
111,Medium,1,1/2,Orc' Green Abyss,Humanoid,CC 291,1,2,Ratfolk Mercenary,Humanoid,CC 315
112,Medium,8,1/8,Fennec Fox,Beast,ToB2 390
113,Medium,2,1/4,Derro,Humanoid,MTF 158,2,1/2,Simian' Kapi,Humanoid,CC 336
114,Medium,10,0,Eagle,Beast,MM 322,1,1/2,Ape,Beast,MM 317
115,Medium,4,1/8,Young Kruthik,Monstrosity,MTF 211,1,1,Leshy,Monstrosity,ToB 272
116,Medium,4,1/8,Expeditious Messenger,Construct,Ebb 293,2,1/2,Shard Swarm,Construct,CC 329
117,Medium,10,0,Cat,Beast,MM 320,2,1/4,Suturefly,Beast,ToB 372
118,Medium,2,1/2,Library Automaton,Construct,ToB 273,1,1,Moppet,Construct,ToB3 277
119,Medium,1,1/2,Piercer,Monstrosity,MM 252,1,2,Centaur,Monstrosity,MM 38
120,Medium,8,1/8,Young Kruthik,Monstrosity,MTF 211
121,Medium,2,1/4,Giant Mongoose,Beast,ToB2 393,2,1/2,Moon Weaver,Beast,ToB3 274
122,Medium,10,0,Sea Horse,Beast,MM 337,1,1/2,Warhorse,Beast,MM 340
123,Medium,4,1/8,Wharfling,Beast,ToB 407,1,1,Giant Eagle,Beast,MM 324
124,Medium,4,1/8,Tribal Warrior,Humanoid,MM 350,2,1/2,Orc' Green Abyss,Humanoid,CC 291
125,Medium,10,0,Crab,Beast,MM 320,2,1/4,Pteranodon,Beast,MM 80
126,Medium,2,1/2,Husk,Undead,ToB2 205,1,1,Husk Zombie,Undead,EGtW 293
127,Medium,1,1/2,Magma Mephit,Elemental,MM 216,1,2,Pech,Elemental,CC 294
128,Medium,8,1/8,Guard,Humanoid,MM 347
129,Medium,2,1/4,Giant Wolf Spider,Beast,MM 330,2,1/2,Ape,Beast,MM 317
130,Medium,10,0,Lizard,Beast,MM 332,1,1/2,Black Bear,Beast,MM 318
131,Hard,3,1/4,Wolpertinger,Monstrosity,CC 382,1,2,Swarm of Hoard Scarab,Monstrosity,FToD 205
132,Hard,6,1/8,Bandit,Humanoid,MM 343,3,1/4,Ramag,Humanoid,ToB 317
133,Hard,6,1/8,Tribal Warrior,Humanoid,MM 350,2,1/2,Hybrid Spy,Humanoid,GGR 218
134,Hard,3,1/4,Giant Mongoose,Beast,ToB2 393,2,1,Conniption Bug,Beast,ToB3 93
135,Hard,6,1/8,Bookkeeper,Construct,CC 55,1,1,Golem' Lesser' Mud,Construct,CC 201
136,Hard,3,1/4,Golem' Lesser' Hair,Construct,CC 200,3,1/2,Clockwork Watchman,Construct,ToB 65
137,Hard,12,1/8,Monodrone,Construct,MM 224
138,Hard,2,1/2,Empty Cloak,Construct,ToB 176,1,2,Ahu-Nixta Mechanon,Construct,ToB3 9
139,Hard,1,1/2,Crocodile,Beast,MM 320,1,3,Night Scorpion,Beast,ToB 340
140,Hard,3,1/4,Elves' Shadow Fey' Elf,Humanoid,ToB 171,1,2,Behtu,Humanoid,ToB 34
141,Hard,6,1/8,Flumph,Aberration,MM 135,3,1/4,Mimic' Map,Aberration,ToB 289
142,Hard,6,1/8,Xvart,Humanoid,VGM 200,2,1/2,Air Jiinborn Pirate,Humanoid,ToB3 246
143,Hard,3,1/4,Gnoll Witherling,Undead,VGM 155,2,1,Nihilethic Zombie,Undead,ToB 9
144,Hard,6,1/8,Stirge,Beast,MM 284,1,1,Giant Hyena,Beast,MM 326
145,Hard,3,1/4,Ox,Beast,VGM 207,3,1/2,Crocodile,Beast,MM 320
146,Hard,12,1/8,Wharfling,Beast,ToB 407
147,Hard,2,1/2,Goblin' Shadow,Humanoid,CC 191,1,2,Orc Eye of Gruumsh,Humanoid,MM 247
148,Hard,1,1/2,Gnoll,Humanoid,MM 163,1,3,Stormvermin,Humanoid,Skaven 3
149,Hard,3,1/4,Violet Fungus,Plant,MM 138,1,2,Myconid Sovereign,Plant,MM 232
150,Hard,6,1/8,Pony,Beast,MM 335,3,1/4,Giant Flea,Beast,ToB3 197
151,Hard,6,1/8,Mule,Beast,MM 333,2,1/2,Black Bear,Beast,MM 318
152,Hard,3,1/4,Spider' Red-Banded Line,Beast,ToB 363,2,1,Lion,Beast,MM 331
153,Hard,6,1/8,Monodrone,Construct,MM 224,1,1,Emerald Eye,Construct,ToB 175
154,Hard,3,1/4,Male Steeder,Monstrosity,MTF 238,3,1/2,Rust Monster,Monstrosity,MM 262
155,Hard,12,1/8,Expeditious Messenger,Construct,Ebb 293
156,Hard,2,1/2,Fraughashar,Fey,ToB 206,1,2,Baba Yaga’s Iron Teeth,Fey,CC 47
157,Hard,1,1/2,Nehekhara Archer,Undead,TombKings 7,1,3,Ghoul' Darakhul,Undead,ToB 216
158,Hard,3,1/4,Witchlight,Construct,ToB 409,1,2,Rug of Smothering,Construct,MM 20
159,Hard,6,1/8,Young Kruthik,Monstrosity,MTF 211,3,1/4,Acid Ant,Monstrosity,CC 8
160,Hard,6,1/8,Twig Blight,Plant,MM 32,2,1/2,Myconid Adult,Plant,MM 232
161,Deadly,2,1/2,Foxin,Fey,CC 163,1,3,Fragrant One,Fey,ToB2 156
162,Deadly,8,1/4,Giant Honey Bee,Beast,ToB2 392
163,Deadly,1,1,Wampus Cat,Monstrosity,ToB 405,1,3,Hook Horror,Monstrosity,MM 189
164,Deadly,4,1/4,Barnyard Dragonette,Dragon,ToB3 148,1,2,Drake' Paper,Dragon,ToB 154
165,Deadly,2,1/2,Clanrat,Humanoid,Skaven 16,2,1,Rakdos Performer,Humanoid,GGR 249
166,Deadly,1,4,Dorreq,Aberration,ToB 124
167,Deadly,8,1/8,Camel,Beast,MM 320,2,1/2,Swarm of Rot Grubs,Beast,VGM 208
168,Deadly,8,1/8,Poisonous Snake,Beast,MM 334,1,1,Dogmole,Beast,ToB 120
169,Deadly,20,0,Spider,Beast,MM 337
170,Deadly,8,1/8,Clockwork Servant,Construct,CC 65,4,1/4,Clockwork Armadillo,Construct,ToB3 86
171,Deadly,4,1/4,Giant Badger,Beast,MM 323,2,1,Brown Bear,Beast,MM 319
172,Deadly,2,1/2,Derro Guard,Humanoid,ToB2 97,1,3,Meletian Hoplite,Humanoid,MOoT 229
173,Deadly,8,1/4,Velociraptor,Beast,VGM 140
174,Deadly,1,1,Hybrid Poisoner,Humanoid,GGR 217,1,3,Knight,Humanoid,MM 347
175,Deadly,4,1/4,Wolpertinger,Monstrosity,CC 382,1,2,Qiqirn,Monstrosity,ToB2 301
176,Deadly,2,1/2,Skin Bat,Fiend,ToB 87,2,1,Maw Demon,Fiend,VGM 137
177,Deadly,1,4,Oread,Fey,MOoT 237
178,Deadly,8,1/8,Merfolk,Humanoid,MM 218,2,1/2,Orc' Green Abyss,Humanoid,CC 291
179,Deadly,8,1/8,Gremishka,Monstrosity,VRgtR 235,1,1,Lamia' Serpentine,Monstrosity,CC 248
180,Deadly,20,0,Commoner,Humanoid,MM 344
181,Deadly,8,1/8,Pony,Beast,MM 335,4,1/4,Giant Badger,Beast,MM 323
182,Deadly,4,1/4,Grove Bear,Beast,ToB2 394,2,1,Bastet Temple Cat,Beast,ToB 32
183,Deadly,2,1/2,Ape,Beast,MM 317,1,3,Swarm of Clacker Beetles,Beast,ToB3 54
184,Deadly,8,1/4,Otterfolk,Humanoid,ToB2 288
185,Deadly,1,1,Core Spawn Crawler,Aberration,EGtW 286,1,3,Bagiennik,Aberration,ToB 31
186,Deadly,4,1/4,Pteranodon,Beast,MM 80,1,2,Saber-toothed Tiger,Beast,MM 336
187,Deadly,2,1/2,Servitor Rakshasa,Fiend,ToB3 329,2,1,Quasit,Fiend,MM 63
188,Deadly,1,4,Shoreline Scrapper,Beast,CC 330
189,Deadly,8,1/8,Boggle,Fey,VGM 128,2,1/2,Sunflower Sprite,Fey,ToB3 358
190,Deadly,8,1/8,Cultist,Humanoid,MM 345,1,1,Eonic Drifter,Humanoid,ToB 177
191,Insanity,2,1,Dragonborn Lgt Cavalry,Humanoid,CC 124,1,4,Elves' Shadow Fey' Guardian,Humanoid,ToB 174
192,Insanity,2,1,Horncaller,Humanoid,GGR 253,2,2,Wereotter,Humanoid,ToB3 266
193,Insanity,4,1/2,Ravenfolk Scout (Kenku),Humanoid,ToB 322,1,3,Bugbear Chief,Humanoid,MM 33
194,Insanity,8,1/2,Brumalek,Beast,ToB3 70
195,Insanity,8,1/4,Star Spawn Grue,Aberration,MTF 234,1,2,Intellect Devourer,Aberration,MM 191
196,Insanity,8,1/4,Dretch,Fiend,MM 57,2,1,Maw Demon,Fiend,VGM 137
197,Insanity,8,1/4,Resinous Frog,Beast,ToB2 397,4,1/2,Swarm of Rot Grubs,Beast,VGM 208
198,Insanity,16,1/8,Pony,Beast,MM 335
199,Insanity,4,1/2,Reef Shark,Beast,MM 336,2,2,Giant Pufferfish,Beast,ToB3 200
200,Insanity,1,2,Quaggoth,Humanoid,MM 256,1,5,Sahuagin Baron,Humanoid,MM 264
201,Medium,1,1/2,Gray Ooze,Ooze,MM 243,1,3,Ooze' Shadow,Ooze,CC 287
202,Medium,3,1/4,Dust Goblin,Humanoid,ToB 232,3,1/2,Skulk,Humanoid,MTF 227
203,Medium,2,1/2,Changeling,Humanoid,Ebb 317,1,2,Vampire' Thrall,Humanoid,CC 368
204,Medium,3,1/4,Barnyard Dragonette,Dragon,ToB3 148,2,1,Wind Dragon Wyrmling,Dragon,ToB 145
205,Medium,6,1/8,Gorao-Ka,Fey,ToB2 221,1,1,Alp,Fey,CC 14
206,Medium,6,1/8,Blood-Toll Harpy,Monstrosity,MOoT 227,2,1/2,Alkonost,Monstrosity,CC 12
207,Medium,12,1/8,Hoard Scarab,Monstrosity,FToD 205
208,Medium,6,1/8,Pony,Beast,MM 335,3,1/4,Grove Bear,Beast,ToB2 394
209,Medium,3,1/4,Tuberkith,Plant,ToB3 379,1,2,Myconid Sovereign,Plant,MM 232
210,Medium,1,1/2,Library Automaton,Construct,ToB 273,1,3,Clockwork Huntsman,Construct,ToB 63
211,Medium,3,1/4,Kobold Inventor,Humanoid,VGM 166,3,1/2,Hobgoblin,Humanoid,MM 186
212,Medium,2,1/2,Clanrat,Humanoid,Skaven 16,1,2,Derro Explorer,Humanoid,ToB2 97
213,Medium,3,1/4,Kalashtar,Humanoid,Ebb 317,2,1,Kobold Trapsmith,Humanoid,ToB 264
214,Medium,6,1/8,Cikavak,Beast,ToB 58,1,1,Lion,Beast,MM 331
215,Medium,6,1/8,Compsognathus,Beast,ToB2 108,2,1/2,Dire Rat,Beast,Skaven 15
216,Medium,12,1/8,Monodrone,Construct,MM 224
217,Medium,6,1/8,Bookkeeper,Construct,CC 55,3,1/4,Golem' Lesser' Hair,Construct,CC 200
218,Medium,3,1/4,Golem' Paper,Construct,CC 204,1,2,Ahu-Nixta Mechanon,Construct,ToB3 9
219,Medium,1,1/2,Drake' Alehouse,Dragon,ToB 148,1,3,Gold Dragon Wyrmling,Dragon,MM 115
220,Medium,3,1/4,Dretch,Fiend,MM 57,3,1/2,Nupperibo,Fiend,MTF 168
221,Medium,2,1/2,Light Drake,Dragon,ToB2 125,1,2,Emerald Dragon Wyrmling,Dragon,FToD 197
222,Medium,3,1/4,Stench Kow,Beast,VGM 207,2,1,Giant Eagle,Beast,MM 324
223,Medium,6,1/8,Ice Bogie,Fey,ToB2 209,1,1,Alseid,Fey,MOoT 235
224,Medium,6,1/8,Gorao-Ka,Fey,ToB2 221,2,1/2,Darkling,Fey,VGM 134
225,Medium,12,1/8,Expeditious Messenger,Construct,Ebb 293
226,Medium,6,1/8,Skavenslave,Humanoid,Skaven 5,3,1/4,Winged Kobold,Humanoid,MM 195
227,Medium,3,1/4,Duodrone,Construct,MM 225,1,2,Ahu-Nixta Mechanon,Construct,ToB3 9
228,Medium,1,1/2,Weirding Scroll,Construct,CC 376,1,3,Duergar Screamer,Construct,MTF 190
229,Medium,3,1/4,Inkling,Construct,CC 227,3,1/2,Greed Swarm,Construct,ToB2 184
230,Medium,2,1/2,Warhorse Skeleton,Undead,MM 273,1,2,Undying Soldier,Undead,Ebb 311
231,Hard,22,0,Vulture,Beast,MM 339
232,Hard,4,1/4,Skull Lantern,Undead,CC 343,1,2,Myling,Undead,ToB 301
233,Hard,2,1/2,Chitine,Monstrosity,VGM 131,1,3,Megapede,Monstrosity,CC 266
234,Hard,9,1/8,Clockwork Servant,Construct,CC 65,2,1/2,Shard Swarm,Construct,CC 329
235,Hard,9,1/8,Wharfling,Beast,ToB 407,1,1,Cloudhoof Assassin,Beast,ToB3 91
236,Hard,4,1,Xvart Warlock of Raxivort,Humanoid,VGM 200
237,Hard,4,1/4,Stench Kow,Beast,VGM 207,2,1,Snake' Zanskaran Viper,Beast,ToB 354
238,Hard,8,1/4,Dust Goblin,Humanoid,ToB 232
239,Hard,1,1,Sea Spawn,Humanoid,VGM 189,1,3,Gnoll Havoc Runner,Humanoid,ToB 230
240,Hard,9,1/8,Giant Weasel,Beast,MM 329,4,1/4,Elk,Beast,MM 322
241,Hard,22,0,Lizard,Beast,MM 332
242,Hard,4,1/4,Morko,Fey,CC 270,1,2,Shellycoat,Fey,ToB 346
243,Hard,2,1/2,Myconid Adult,Plant,MM 232,1,3,Viiret,Plant,ToB2 361
244,Hard,9,1/8,Flying Snake,Beast,MM 322,2,1/2,Dire Rat,Beast,Skaven 15
245,Hard,9,1/8,Valenar Hawk,Fey,Ebb 312,1,1,Gerridae,Fey,ToB 212
246,Hard,4,1,Bulbous Violet,Plant,ToB2 53
247,Hard,4,1/4,Elk,Beast,MM 322,2,1,Giant Eagle,Beast,MM 324
248,Hard,8,1/4,Kalke,Fiend,ToB 289
249,Hard,1,1,Spurred Water Skate,Beast,ToB2 399,1,3,Daeodon,Beast,ToB3 103
250,Hard,9,1/8,Gorao-Ka,Fey,ToB2 221,4,1/4,Clurichaun,Fey,ToB 67
251,Hard,22,0,Magewright,Humanoid,Ebb 318
252,Hard,4,1/4,Animated Instrument,Construct,ToB3 35,1,2,Duergar Hammerer,Construct,MTF 188
253,Hard,2,1/2,Rubberbelt Stalker,Humanoid,GGR 239,1,3,Bar Brawl,Humanoid,CC 48
254,Hard,9,1/8,Cultist,Humanoid,MM 345,2,1/2,Eshin Arbalester,Humanoid,Skaven 13
255,Hard,9,1/8,Climbing Vine,Plant,ToB3 85,1,1,Mandrake' Great,Plant,CC 260
256,Hard,4,1,Wood Ward,Construct,ToB2 374
257,Hard,4,1/4,Snake' Swamp Adder,Beast,ToB 354,2,1,Cloudhoof Assassin,Beast,ToB3 91
258,Hard,8,1/4,Spider' Red-Banded Line,Beast,ToB 363
259,Hard,1,1,Choker,Aberration,MTF 123,1,3,Catscratch,Aberration,ToB2 58
260,Hard,9,1/8,Mastiff,Beast,MM 332,4,1/4,Giant Bombardier Beetle,Beast,ToB2 39
261,Deadly,16,1/8,Young Kruthik,Monstrosity,MTF 211
262,Deadly,1,6,Silent Crier,Fiend,ToB3 344
263,Deadly,8,1/4,Servitor Thrull,Construct,GGR 221,1,2,Pentadrone,Construct,MM 226
264,Deadly,2,1,Ooze' Alchemical App,Ooze,CC 281,2,2,Ichor Ooze,Ooze,ToB2 279
265,Deadly,8,1/4,Giant Owl,Beast,MM 327,2,1,Caretaker Weevil,Beast,ToB3 73
266,Deadly,8,1/4,Giant Centipede,Beast,MM 323,4,1/2,Ape,Beast,MM 317
267,Deadly,4,1/2,Rochade,Fey,ToB3 332,1,3,Far Darrig,Fey,ToB 179
268,Deadly,1,2,Swarm of Esteron,Beast,ToB2 400,1,5,Swarm of Cranium Rats,Beast,VGM 133
269,Deadly,8,1/2,Boot Grabber,Aberration,CC 56
270,Deadly,4,1/2,Chitine,Monstrosity,VGM 131,2,2,Eala,Monstrosity,ToB 163
271,Deadly,2,1,Dark Servant,Humanoid,CC 72,1,4,Tosculi' Jeweled Drone,Humanoid,CC 355
272,Deadly,16,1/8,Wicked Skull,Monstrosity,ToB2 368
273,Deadly,1,6,Gearforged Templar,Humanoid,ToB 210
274,Deadly,8,1/4,Dimetrodon,Beast,VGM 139,1,2,Leech Swarm,Beast,ToB2 396
275,Deadly,2,1,Alp,Fey,CC 14,2,2,Scrofin,Fey,ToB2 319
276,Deadly,8,1/4,Hinderling,Fey,ToB3 232,2,1,Alp,Fey,CC 14
277,Deadly,8,1/4,Axe Beak,Beast,MM 317,4,1/2,Crocodile,Beast,MM 320
278,Deadly,4,1/2,Rochade,Fey,ToB3 332,1,3,Lazavik,Fey,ToB2 236
279,Deadly,1,2,Sigilian,Construct,CC 335,1,5,Living Lightning Bolt,Construct,Ebb 299
280,Deadly,8,1/2,Weirding Scroll,Construct,CC 376
281,Deadly,4,1/2,Woodwose,Humanoid,CC 383,2,2,Duergar Kavalrachni,Humanoid,MTF 189
282,Deadly,2,1,Giant Spider,Beast,MM 328,1,4,Astralsupial,Beast,ToB3 46
283,Deadly,16,1/8,Hoard Scarab,Monstrosity,FToD 205
284,Deadly,1,6,Malphas,Fey,ToB 283
