75,Deadly,3,Mastiff,Beast,MM 332,1,Glass Gator,Beast,ToB 228
76,Deadly,2,Lemurfolk,Humanoid,ToB 271,1,Bugbear,Humanoid,MM 33
77,Deadly,8,Hawk,Beast,MM 330,3,Mastiff,Beast,MM 332
78,Deadly,8,Cranium Rat,Beast,VGM 133,1,Axe Beak,Beast,MM 317
79,Deadly,3,Xvart,Humanoid,VGM 200,2,Derro,Humanoid,MTF 158
80,Deadly,6,Neogi Hatchling,Aberration,VGM 179,1,Mimic' Map,Aberration,ToB 289
81,Deadly,6,Ice Bogie,Fey,ToB2 209
82,Deadly,1,Grimlock,Humanoid,MM 175,1,Rakdos Performer,Humanoid,GGR 249
83,Deadly,3,Pixie's Umbrella,Plant,ToB2 158,1,Shadow Blight,Plant,CC 326
84,Deadly,2,Giant Bombardier Beetle,Beast,ToB2 39,1,Giant Snow Beetle,Beast,ToB2 39
85,Deadly,8,Baboon,Beast,MM 318,3,Stirge,Beast,MM 284
86,Deadly,8,Jackal,Beast,MM 331,1,Boar,Beast,MM 319
87,Deadly,3,Bandit,Humanoid,MM 343,2,Erina Scrounger,Humanoid,ToB 178
88,Deadly,6,Boggle,Fey,VGM 128,1,Nyctli,Fey,ToB2 271
89,Deadly,6,Dolphin,Beast,VGM 208
90,Deadly,1,Wolf,Beast,MM 341,1,Tiger,Beast,MM 339
91,Insanity,3,Inkling,Construct,CC 227,1,Duergar Hammerer,Construct,MTF 188
92,Insanity,6,Bookkeeper,Construct,CC 55,3,Duodrone,Construct,MM 225
93,Insanity,6,Boggle,Fey,VGM 128,1,Flithidir,Fey,ToB2 154
94,Insanity,3,Giant Flea,Beast,ToB3 197,2,Ape,Beast,MM 317
95,Insanity,1,Valenar Hound,Fey,Ebb 312,1,Rum Story Keeper,Fey,ToB3 220
96,Insanity,1,Viiret,Plant,ToB2 361
97,Insanity,6,Clurichaun,Fey,ToB 67
98,Insanity,16,Cranium Rat,Beast,VGM 133
99,Insanity,12,Blood-Toll Harpy,Monstrosity,MOoT 227
100,Insanity,6,Ice Bogie,Fey,ToB2 209,2,Juniper Sheriff,Fey,ToB3 248
101,Medium,6,Young Kruthik,Monstrosity,MTF 211
102,Medium,3,Shroud,Undead,ToB 348,2,Zombie,Undead,MM 316
103,Medium,8,Awakened Shrub,Plant,MM 317,3,Climbing Vine,Plant,ToB3 85
104,Medium,3,Noble,Humanoid,MM 348,1,Horncaller,Humanoid,GGR 253
105,Medium,2,Acid Ant,Monstrosity,CC 8,1,Nyx-Fleece Ram,Monstrosity,MOoT 233
106,Medium,8,Scorpion,Beast,MM 337,1,Elk,Beast,MM 322
107,Medium,1,Ox,Beast,VGM 207,1,Pestilence Swarm,Beast,ToB2 294
108,Medium,6,Compsognathus,Beast,ToB2 108,1,Giant Badger,Beast,MM 323
109,Medium,6,Dolphin,Beast,VGM 208
110,Medium,3,Cultist,Humanoid,MM 345,2,Drow,Humanoid,MM 128
111,Medium,8,Cat,Beast,MM 320,3,Blood Hawk,Beast,MM 319
112,Medium,3,Twig Blight,Plant,MM 32,1,Fungi' Wirbeln,Plant,CC 166
113,Medium,2,Acolyte,Humanoid,MM 342,1,Duergar Soulblade,Humanoid,MTF 190
114,Medium,8,Scorpion,Beast,MM 337,1,Giant Centipede,Beast,MM 323
115,Medium,1,Ghoul Bat,Undead,ToB2 391,1,Glacial Corrupter,Undead,ToB2 176
116,Medium,6,Cikavak,Beast,ToB 58,1,Giant Armadillo,Beast,ToB2 392
117,Medium,6,Giant Moth,Beast,CC 178
118,Medium,3,Giant Rat,Beast,MM 327,2,Holler Spider,Beast,ToB2 395
119,Medium,8,Weasel,Beast,MM 340,3,Blood Hawk,Beast,MM 319
120,Medium,3,Twig Blight,Plant,MM 32,1,Quaggoth Spore Servant,Plant,MM 230
121,Medium,2,Winged Kobold,Humanoid,MM 195,1,Grung Wildling,Humanoid,VGM 157
122,Medium,8,Lizard,Beast,MM 332,1,Giant Wolf Spider,Beast,MM 330
123,Medium,1,Animated Instrument,Construct,ToB3 35,1,Moppet,Construct,ToB3 277
124,Medium,6,Dolphin,Beast,VGM 208,1,Dinosaur' Archaeopteryx,Beast,CC 108
125,Medium,6,Monodrone,Construct,MM 224
126,Medium,3,Dolphin,Beast,VGM 208,2,Giant Centipede,Beast,MM 323
127,Medium,8,Zoog,Aberration,CC 396,3,Flumph,Aberration,MM 135
128,Medium,3,Cultist,Humanoid,MM 345,1,Yuan-ti Pureblood,Humanoid,MM 310
129,Medium,2,Sprite,Fey,MM 283,1,Brownie,Fey,ToB3 69
130,Medium,8,Bilby,Beast,ToB2 388,1,Dinosaur' Archaeopteryx,Beast,CC 108
131,Hard,2,Piercer,Monstrosity,MM 252,1,Anophiloi,Monstrosity,CC 39
132,Hard,12,Lizard,Beast,MM 332,1,Brumalek,Beast,ToB3 70
133,Hard,1,Rust Monster,Monstrosity,MM 262,1,Egret Harpy,Monstrosity,ToB2 195
134,Hard,8,Blood Hawk,Beast,MM 319
135,Hard,4,Young Kruthik,Monstrosity,MTF 211,2,Narshark,Monstrosity,ToB2 266
136,Hard,2,Grimlock,Humanoid,MM 175,2,Nkosi,Humanoid,ToB 306
137,Hard,4,Blood Hawk,Beast,MM 319,1,Deinonychus,Beast,VGM 139
138,Hard,1,Ogre Zombie,Undead,MM 316
139,Hard,2,Drake' Alehouse,Dragon,ToB 148,1,Wind Dragon Wyrmling,Dragon,ToB 145
140,Hard,12,Owl,Beast,MM 333,1,Giant Goat,Beast,MM 326
141,Hard,1,Death's Head,Undead,VRgtR 232,1,Skeleton' Clacking,Undead,CC 340
142,Hard,8,Hoard Scarab,Monstrosity,FToD 205
143,Hard,4,Pony,Beast,MM 335,2,Giant Sea Horse,Beast,MM 328
144,Hard,2,Abyssal Wretch,Fiend,MTF 136,2,Moldering Devil,Fiend,ToB3 123
145,Hard,4,Gremishka,Monstrosity,VRgtR 235,1,Capybear,Monstrosity,ToB3 72
146,Hard,1,Ratfolk Mercenary,Humanoid,CC 315
147,Hard,2,Lizardfolk,Humanoid,MM 204,1,Xvart Warlock of Raxivort,Humanoid,VGM 200
148,Hard,12,Magewright,Humanoid,Ebb 318,1,Firenewt Warrior,Humanoid,VGM 142
149,Hard,1,Brumalek,Beast,ToB3 70,1,Allosaurus,Beast,MM 79
150,Hard,8,Stryx,Monstrosity,ToB 369
151,Hard,4,Blood Hawk,Beast,MM 319,2,Warhorse,Beast,MM 340
152,Hard,2,Troglodyte,Humanoid,MM 290,2,Ravenfolk Scout (Kenku),Humanoid,ToB 322
153,Hard,4,Wicked Skull,Monstrosity,ToB2 368,1,Ice Urchin,Monstrosity,ToB3 239
154,Hard,1,Infliltrator,Humanoid,ToB3 410
155,Hard,2,Satyr,Fey,MM 267,1,Alseid,Fey,MOoT 235
156,Hard,12,Eagle,Beast,MM 322,1,Moon Weaver,Beast,ToB3 274
157,Hard,1,Firenewt Warrior,Humanoid,VGM 142,1,Githzerai Monk,Humanoid,MM 161
158,Hard,8,Camel,Beast,MM 320
159,Hard,4,Giant Weasel,Beast,MM 329,2,Dire Rat,Beast,Skaven 15
160,Hard,2,Mud Mephit,Elemental,MM 216,2,Magmin,Elemental,MM 212
161,Deadly,16,Scorpion,Beast,MM 337
162,Deadly,3,Resinous Frog,Beast,ToB2 397,2,Ape,Beast,MM 317
163,Deadly,12,Dolphin,Beast,VGM 208
164,Deadly,3,Ox,Beast,VGM 207,1,Plesiosaurus,Beast,MM 80
165,Deadly,6,Poisonous Snake,Beast,MM 334,1,Giant Spider,Beast,MM 328
166,Deadly,2,Corpse Thief,Humanoid,CC 66,1,Hybrid Brute,Humanoid,GGR 217
167,Deadly,6,Treacle,Ooze,ToB 387
168,Deadly,1,Displacer Beast,Monstrosity,MM 81
169,Deadly,6,Noble,Humanoid,MM 348,2,Skulk,Humanoid,MTF 227
170,Deadly,1,Svirfneblin,Humanoid,MM 164,1,Fixer,Humanoid,ToB3 407
171,Deadly,6,Bookkeeper,Construct,CC 55,3,Animated Instrument,Construct,ToB3 35
172,Deadly,16,Magewright,Humanoid,Ebb 318
173,Deadly,3,Snake' Swamp Adder,Beast,ToB 354,2,Bone Crab,Beast,ToB 40
174,Deadly,12,Giant Weasel,Beast,MM 329
175,Deadly,3,Morko,Fey,CC 270,1,Darkling Elder,Fey,VGM 134
176,Deadly,6,Cultist,Humanoid,MM 345,1,Plague Monk,Humanoid,Skaven 8
177,Deadly,2,Rochade,Fey,ToB3 332,1,Orphan of the Black,Fey,ToB2 286
178,Deadly,6,Ratfolk,Humanoid,ToB 320
179,Deadly,1,Thread-Bound Snake,Construct,CC 353
180,Deadly,6,Clockwork Servant,Construct,CC 65,2,Empty Cloak,Construct,ToB 176
181,Deadly,1,Greed Swarm,Construct,ToB2 184,1,Burnished Hart,Construct,MOoT 211
182,Deadly,6,Giant Weasel,Beast,MM 329,3,Giant Flea,Beast,ToB3 197
183,Deadly,16,Cranium Rat,Beast,VGM 133
184,Deadly,3,Suturefly,Beast,ToB 372,2,Warhorse,Beast,MM 340
185,Deadly,12,Wharfling,Beast,ToB 407
186,Deadly,3,Blink Dog,Fey,MM 318,1,Beli,Fey,ToB 35
187,Deadly,6,Cultist,Humanoid,MM 345,1,Ratfolk Warlock,Humanoid,CC 316
188,Deadly,2,Clockwork Beetle,Construct,ToB 60,1,Cauldronborn,Construct,CC 59
189,Deadly,6,Zombie,Undead,MM 316
190,Deadly,1,Hodag,Beast,ToB2 200
191,Insanity,12,Twig Blight,Plant,MM 32,1,Shadow Blight,Plant,CC 326
192,Insanity,1,Spy,Humanoid,MM 349,1,Oracle,Humanoid,MOoT 238
193,Insanity,6,Qumdaq,Elemental,ToB3 326,2,Khamaseen,Elemental,ToB3 250
194,Insanity,3,Skulk,Humanoid,MTF 227,2,Sea Spawn,Humanoid,VGM 189
195,Insanity,6,Giant Moth' Rimewing,Beast,CC 178,3,Swarm of Rot Grubs,Beast,VGM 208
196,Insanity,3,Cackling Skeleton,Undead,ToB2 330,1,Nehekhara Liche Acolyte,Undead,TombKings 6
197,Insanity,6,Kobold Speelclerk,Humanoid,ToB2 232
198,Insanity,12,Smoke Mephit,Elemental,MM 217
199,Insanity,2,Bastet Temple Cat,Beast,ToB 32,1,Amphiptere,Beast,ToB 16
200,Insanity,6,Elves' Shadow Fey' Elf,Humanoid,ToB 171,1,Druid,Humanoid,MM 346
201,Medium,1,Ettercap,Monstrosity,MM 131
202,Medium,12,Eagle,Beast,MM 322,1,Dire Rat,Beast,Skaven 15
203,Medium,8,Lymarien,Fey,ToB2 248
204,Medium,4,Dolphin,Beast,VGM 208,1,Dinosaur' Nodosaurus,Beast,CC 109
205,Medium,2,Gnoll,Humanoid,MM 163,1,Meazel,Humanoid,MTF 214
206,Medium,2,Qumdaq,Elemental,ToB3 326,2,Magma Mephit,Elemental,MM 216
207,Medium,4,Cikavak,Beast,ToB 58,2,War Ostrich,Beast,ToB 307
208,Medium,1,Shoth' Sooze,Aberration,CC 334,1,Lesser Lunarchidna,Aberration,ToB2 242
209,Medium,1,Cobbleswarm,Monstrosity,ToB 68
210,Medium,12,Commoner,Humanoid,MM 344,1,Simian' Kapi,Humanoid,CC 336
211,Medium,8,Merfolk,Humanoid,MM 218
212,Medium,4,Pony,Beast,MM 335,1,Sporous Crap,Beast,ToB2 398
213,Medium,2,Library Automaton,Construct,ToB 273,1,Quadrone,Construct,MM 226
214,Medium,2,Diving Gell,Ooze,ToB3 136,2,Gray Ooze,Ooze,MM 243
215,Medium,4,Skavenslave,Humanoid,Skaven 5,2,Phoenixborn,Humanoid,ToB3 316
216,Medium,1,Derro Guard,Humanoid,ToB2 97,1,Eshin Saboteur,Humanoid,Skaven 10
217,Medium,1,Intellect Devourer,Aberration,MM 191
218,Medium,12,Cranium Rat,Beast,VGM 133,1,Giant Wasp,Beast,MM 329
219,Medium,8,Pony,Beast,MM 335
220,Medium,4,Guard,Humanoid,MM 347,1,Kobold Dragonshield,Humanoid,VGM 165
221,Medium,2,Dust Mephit,Elemental,MM 215,1,Fire Snake,Elemental,MM 265
222,Medium,2,Boar,Beast,MM 319,2,Swarm of Rot Grubs,Beast,VGM 208
223,Medium,4,Twig Blight,Plant,MM 32,2,Crimson Shambler,Plant,ToB2 73
224,Medium,1,Dust Mephit,Elemental,MM 215,1,Azer,Elemental,MM 22
225,Medium,1,Intellect Devourer,Aberration,MM 191
226,Medium,12,Myconid Sprout,Plant,MM 230,1,Crimson Shambler,Plant,ToB2 73
227,Medium,8,Slaad Tadpole,Aberration,MM 276
228,Medium,4,Stryx,Monstrosity,ToB 369,1,Mountain Strider,Monstrosity,ToB2 261
229,Medium,2,Sahuagin,Humanoid,MM 263,1,Duergar,Humanoid,MM 122
230,Medium,2,Metallic Warbler,Construct,FToD 210,2,Tridrone,Construct,MM 225
231,Hard,2,Thug,Humanoid,MM 350,1,Inspired,Humanoid,Ebb 294
232,Hard,18,Bilby,Beast,ToB2 388
233,Hard,1,Hook Horror,Monstrosity,MM 189
234,Hard,6,Boar,Beast,MM 319,1,Swarm of Insects,Beast,MM 338
235,Hard,7,Valenar Hawk,Fey,Ebb 312,2,Valenar Steed,Fey,Ebb 313
236,Hard,1,Ravenfolk Scout (Kenku),Humanoid,ToB 322,1,Wolf Reaver Dwarf,Humanoid,ToB 426
237,Hard,3,Giant Moth' Rimewing,Beast,CC 178,2,Deinonychus,Beast,VGM 139
238,Hard,7,Wharfling,Beast,ToB 407,3,Giant Centipede,Beast,MM 323
239,Hard,7,Blood-Toll Harpy,Monstrosity,MOoT 227,1,Scorchrunner Jackal,Monstrosity,ToB3 340
240,Hard,3,Biting Gnat Swarm,Beast,ToB3 360,1,Allosaurus,Beast,MM 79
241,Hard,3,Alligator Turtle,Beast,ToB2 387,3,Bone Crab,Beast,ToB 40
242,Hard,2,Nalusa Falaya,Aberration,CC 274,1,Berbalang,Aberration,MTF 120
243,Hard,18,Lantern Beetle,Beast,ToB2 40
244,Hard,1,Flail Snail,Elemental,VGM 144
245,Hard,6,Acid Ant,Monstrosity,CC 8,1,Tosculi Drone,Monstrosity,ToB 386
246,Hard,7,Wicked Skull,Monstrosity,ToB2 368,2,Chitine,Monstrosity,VGM 131
247,Hard,1,Gnoll Hunter,Humanoid,VGM 154,1,Warlock Engineer,Humanoid,Skaven 1
248,Hard,3,Erina Scrounger,Humanoid,ToB 178,2,Gnoll Flesh Gnawer,Humanoid,VGM 154
249,Hard,7,Giant Crab,Beast,MM 324,3,Cave Goat,Beast,ToB2 389
250,Hard,7,Wicked Skull,Monstrosity,ToB2 368,1,Anophiloi,Monstrosity,CC 39
251,Hard,3,Violet Fungus,Plant,MM 138,1,Tendril Puppet,Plant,ToB 403
252,Hard,3,Gnoll Witherling,Undead,VGM 155,3,Nehekhara Archer,Undead,TombKings 7
253,Hard,2,Bucca,Fey,ToB 46,1,Kitsune,Fey,CC 236
254,Hard,18,Eagle,Beast,MM 322
255,Hard,1,Brimstone Locusthound,Monstrosity,ToB2 51
256,Hard,6,Roachling Skirmisher,Humanoid,ToB 329,1,Goblin' Chaos-Spawn,Humanoid,CC 190
257,Hard,7,Gorao-Ka,Fey,ToB2 221,2,Aziza,Fey,ToB3 49
258,Hard,1,Light Eater,Aberration,ToB3 262,1,Arboreal Grappler,Aberration,ToB 25
259,Hard,3,Barnyard Dragonette,Dragon,ToB3 148,2,Brass Dragon Wyrmling,Dragon,MM 106
260,Hard,7,Giant Weasel,Beast,MM 329,3,Pteranodon,Beast,MM 80
261,Deadly,1,Wind Dragon Wyrmling,Dragon,ToB 145,1,Zilaq,Dragon,ToB3 399
262,Deadly,6,Firenewt Warrior,Humanoid,VGM 142
263,Deadly,2,Xvart Warlock of Raxivort,Humanoid,VGM 200,1,Werecrocodile,Humanoid,ToB3 265
264,Deadly,3,Hobgoblin,Humanoid,MM 186,1,Yuan-ti Broodguard,Humanoid,VGM 203
265,Deadly,6,Swarm of Ravens,Beast,MM 339,2,Dire Wolf,Beast,MM 321
266,Deadly,12,Cow,Beast,VGM 207
267,Deadly,6,Acid Ant,Monstrosity,CC 8,1,Adult Kruthik,Monstrosity,MTF 212
268,Deadly,3,Gray Ooze,Ooze,MM 243,2,Ooze' Suppurating,Ooze,CC 288
269,Deadly,12,Bandit,Humanoid,MM 343,1,Xvart Warlock of Raxivort,Humanoid,VGM 200
270,Deadly,6,Giant Honey Bee,Beast,ToB2 392,3,Bone Crab,Beast,ToB 40
271,Deadly,1,Khamaseen,Elemental,ToB3 250,1,Gnyan,Elemental,ToB3 210
272,Deadly,6,Juniper Sheriff,Fey,ToB3 248
273,Deadly,2,Boneless,Undead,VRgtR 228,1,Wrackwraith,Undead,ToB3 395
274,Deadly,3,Nupperibo,Fiend,MTF 168,1,Devil' Ink,Fiend,ToB 108
275,Deadly,6,Treacle,Ooze,ToB 387,2,Ooze' Suppurating,Ooze,CC 288
276,Deadly,12,Fastieth,Beast,Ebb 289
277,Deadly,6,Cave Goat,Beast,ToB2 389,1,Rock Roach,Beast,ToB2 308
278,Deadly,3,Gazer,Aberration,VGM 126,2,Heggarna,Aberration,ToB2 196
279,Deadly,12,Slaad Tadpole,Aberration,MM 276,1,Heggarna,Aberration,ToB2 196
280,Deadly,6,Giant Gray Owl,Beast,ToB2 394,3,Warhorse,Beast,MM 340
281,Deadly,1,Alabroza,Monstrosity,ToB3 13,1,August Rooster,Monstrosity,ToB2 33
282,Deadly,6,Clanrat,Humanoid,Skaven 16
283,Deadly,2,Half-ogre,Giant,MM 238,1,Abbanith Giant,Giant,ToB2 170
284,Deadly,3,Skin Bat,Fiend,ToB 87,1,Spined Devil,Fiend,MM 78
285,Deadly,6,Giant Owl,Beast,MM 327,2,Giant Moth' Shockwing,Beast,CC 179
286,Deadly,12,Giant Flea,Beast,ToB3 197
287,Deadly,6,Kalke,Fiend,ToB 289,1,Dubius,Fiend,ToB3 162
288,Deadly,3,Drake' Alehouse,Dragon,ToB 148,2,Drake' Crimson,Dragon,ToB 151
289,Deadly,12,Noble,Humanoid,MM 348,1,Warforged Soldier,Humanoid,Ebb 320
290,Deadly,6,Panther,Beast,MM 333,3,Giant Sea Horse,Beast,MM 328
291,Insanity,6,Darkmantle,Monstrosity,MM 46,1,Goat-Man,Monstrosity,ToB 231
292,Insanity,6,Cockatrice,Monstrosity,MM 42,2,Swarm of Hoard Scarab,Monstrosity,FToD 205
293,Insanity,1,Drow Mage,Humanoid,MM 129
294,Insanity,3,Hippogriff,Monstrosity,MM 184,2,Ophinix,Monstrosity,ToB2 283
295,Insanity,1,Dragonborn Hvy Cavalry,Humanoid,CC 123,1,Mind Mage,Humanoid,GGR 233
296,Insanity,12,Amphisbaena,Monstrosity,MOoT 208
297,Insanity,6,Crocodile,Beast,MM 320,3,Clacker Beetle Soldier,Beast,ToB3 54
298,Insanity,6,Core Spawn Crawler,Aberration,EGtW 286
299,Insanity,12,Orniraptor,Monstrosity,ToB2 285,1,Muraenid,Monstrosity,ToB3 281
300,Insanity,2,Dragon' Light' Wyrmling,Dragon,CC 113,1,Cactus Drake,Dragon,ToB3 152
301,Medium,20,Baboon,Beast,MM 318
302,Medium,4,Winged Kobold,Humanoid,MM 195,1,Dragonborn Hvy Cavalry,Humanoid,CC 123
303,Medium,8,Exploding Toad,Monstrosity,CC 150
304,Medium,2,Sahuagin,Humanoid,MM 263,1,Yuan-ti Broodguard,Humanoid,VGM 203
305,Medium,8,Pony,Beast,MM 335,2,Reef Shark,Beast,MM 336
306,Medium,2,Woodwose,Humanoid,CC 383,2,Xvart Warlock of Raxivort,Humanoid,VGM 200
307,Medium,1,Rakdos Performer,Humanoid,GGR 249,1,Gnoll Pack Lord,Humanoid,MM 163
308,Medium,8,Neogi Hatchling,Aberration,VGM 179,1,Minor Malleable,Aberration,ToB2 252
309,Medium,4,Clurichaun,Fey,ToB 67,2,Rochade,Fey,ToB3 332
310,Medium,20,Goat,Beast,MM 330
311,Medium,4,Kenku,Humanoid,MM 194,1,Orc' Black Sun,Humanoid,CC 289
312,Medium,8,Hinderling,Fey,ToB3 232
313,Medium,2,Thug,Humanoid,MM 350,1,Duergar Mind Master,Humanoid,MTF 189
314,Medium,8,Camel,Beast,MM 320,2,Moon Weaver,Beast,ToB3 274
315,Medium,2,Goblin' Chaos-Spawn,Humanoid,CC 190,2,Gnoll Flesh Gnawer,Humanoid,VGM 154
316,Medium,1,Phantom,Undead,CC 296,1,Minotaur Skeleton,Undead,MM 273
317,Medium,8,Noble,Humanoid,MM 348,1,Eonic Drifter,Humanoid,ToB 177
318,Medium,4,Skeleton,Undead,MM 272,2,Husk,Undead,ToB2 205
319,Medium,20,Shrieker,Plant,MM 138
320,Medium,4,Bull,Beast,ToB2 388,1,Swarm of Poisonous Snakes,Beast,MM 338
321,Medium,8,Giant Moth' Rimewing,Beast,CC 178
322,Medium,2,Bucca,Fey,ToB 46,1,Naiad,Fey,MOoT 236
323,Medium,8,Cultist,Humanoid,MM 345,2,Rubberbelt Stalker,Humanoid,GGR 239
324,Medium,2,Swarm of Meerkats,Beast,ToB3 268,2,Clawfoot,Beast,Ebb 289
325,Medium,1,Imp,Fiend,MM 76,1,Tree Skinner,Fiend,ToB2 351
326,Medium,8,Compsognathus,Beast,ToB2 108,1,Tiger,Beast,MM 339
327,Medium,4,Pteranodon,Beast,MM 80,2,Swarm of Rot Grubs,Beast,VGM 208
328,Medium,20,Baboon,Beast,MM 318
329,Medium,4,Dimetrodon,Beast,VGM 139,1,Scarsupial,Beast,ToB3 339
330,Medium,8,Giant Moth' Sootwing,Beast,CC 179
331,Hard,6,Derro,Humanoid,MTF 158,2,Ratfolk Rogue,Humanoid,ToB 320
332,Hard,6,Giant Lizard,Beast,MM 326,1,Swarm of Fleas,Beast,ToB3 197
333,Hard,6,Pseudodragon,Dragon,MM 254,3,Shovel Dragonette,Dragon,ToB3 150
