1,Medium,6,Blood-Toll Harpy,Monstrosity,MOoT 227
124,Medium,12,Myconid Sprout,Plant,MM 230,1,Gas Spore,Plant,MM 138
125,Medium,4,Wicked Skull,Monstrosity,ToB2 368,2,Hippocamp,Monstrosity,MOoT 227
126,Medium,1,Cavefish Zombie,Undead,ToB2 384,1,Sword Wraith Warrior,Undead,MTF 241
127,Medium,8,Hoard Scarab,Monstrosity,FToD 205,2,Exploding Toad,Monstrosity,CC 150
128,Medium,2,Dipsa,Ooze,ToB 118,2,Manure Ooze,Ooze,ToB3 306
129,Medium,12,Weasel,Beast,MM 340,2,Spider' Red-Banded Line,Beast,ToB 363
130,Medium,2,Skeleton,Undead,MM 272,1,Zombie' Blood,Undead,CC 393
131,Hard,18,Goat,Beast,MM 330
132,Hard,3,Skull Lantern,Undead,CC 343,1,Sword Wraith Warrior,Undead,MTF 241
133,Hard,7,Neogi Hatchling,Aberration,VGM 179,2,Gazer,Aberration,VGM 126
134,Hard,2,Piercer,Monstrosity,MM 252,1,Corpse Worm,Monstrosity,ToB2 71
135,Hard,3,Duodrone,Construct,MM 225,2,Living Burning Hands,Construct,Ebb 298
136,Hard,7,Cikavak,Beast,ToB 58,3,Cow,Beast,VGM 207
137,Hard,14,Climbing Vine,Plant,ToB3 85
138,Hard,6,Alligator,Beast,ToB2 387,1,Bone Crab,Beast,ToB 40
139,Hard,7,Monodrone,Construct,MM 224,1,Stained-Glass Moth,Construct,ToB3 353
140,Hard,3,Violet Fungus,Plant,MM 138,3,Vine Blight,Plant,MM 32
141,Hard,1,Avestruzii,Humanoid,ToB3 48,1,Weretiger,Humanoid,MM 210
142,Hard,18,Homunculus,Construct,MM 188
143,Hard,3,Axe Beak,Beast,MM 317,1,Ankylosaurus,Beast,MM 79
144,Hard,7,Cikavak,Beast,ToB 58,2,Giant Wasp,Beast,MM 329
145,Hard,2,Avestruzii,Humanoid,ToB3 48,1,Frost-Afflicted,Humanoid,ToB3 408
146,Hard,3,Acolyte,Humanoid,MM 342,2,Gnoll Flesh Gnawer,Humanoid,VGM 154
147,Hard,7,Monodrone,Construct,MM 224,3,Living Wick,Construct,ToB 278
148,Hard,14,Neogi Hatchling,Aberration,VGM 179
149,Hard,6,Blink Dog,Fey,MM 318,1,Valenar Hound,Fey,Ebb 312
150,Hard,7,Ice Bogie,Fey,ToB2 209,1,Quickling,Fey,VGM 187
151,Hard,3,Giant Mongoose,Beast,ToB2 393,3,Moon Weaver,Beast,ToB3 274
152,Hard,1,Storm Spirit,Elemental,CC 350,1,Blistercoil Weird,Elemental,GGR 207
153,Hard,18,Meerkat,Beast,ToB3 268
154,Hard,3,Abyssal Wretch,Fiend,MTF 136,1,Hell Hound,Fiend,MM 182
155,Hard,7,Flumph,Aberration,MM 135,2,Light Eater,Aberration,ToB3 262
156,Hard,2,Pike Guard,Humanoid,ToB3 166,1,Orc Red Fang of Shargaas,Humanoid,VGM 185
157,Hard,3,Velociraptor,Beast,VGM 140,2,Conniption Bug,Beast,ToB3 93
158,Hard,7,Pixie's Umbrella,Plant,ToB2 158,3,Violet Fungus,Plant,MM 138
159,Hard,14,Camel,Beast,MM 320
160,Hard,6,Gray Orc,Humanoid,ToB2 284,1,Shifter,Humanoid,Ebb 319
161,Deadly,4,Duodrone,Construct,MM 225,4,Clockwork Conductor,Construct,ToB3 87
162,Deadly,9,Guard,Humanoid,MM 347,1,Cueyatl Sea Priest,Humanoid,CC 69
163,Deadly,2,Gullkin,Humanoid,ToB3 223,1,Orc War Chief,Humanoid,MM 246
164,Deadly,8,Needle Blight,Plant,MM 32,1,Quaggoth Spore Servant,Plant,MM 230
165,Deadly,4,Musk Deer,Beast,ToB3 282,2,Dire Wolf,Beast,MM 321
166,Deadly,24,Lantern Beetle,Beast,ToB2 40
167,Deadly,9,Bandit,Humanoid,MM 343,2,Soldier,Humanoid,GGR 226
168,Deadly,2,Skulk,Humanoid,MTF 227,2,Dragon Speaker,Humanoid,FToD 189
169,Deadly,1,Herd Skulker,Monstrosity,ToB3 231,1,Nian,Monstrosity,CC 276
170,Deadly,1,Gorgon,Monstrosity,MM 171
171,Deadly,4,Resinous Frog,Beast,ToB2 397,1,Ankylosaurus,Beast,MM 79
172,Deadly,9,Tribal Warrior,Humanoid,MM 350,4,Harefolk,Humanoid,ToB2 194
173,Deadly,6,Piercer,Monstrosity,MM 252,1,Hippogriff,Monstrosity,MM 184
174,Deadly,4,Anarch,Humanoid,GGR 239,4,Lizardfolk,Humanoid,MM 204
175,Deadly,9,Blood-Toll Harpy,Monstrosity,MOoT 227,1,Iceworm,Monstrosity,ToB3 241
176,Deadly,2,Weirding Scroll,Construct,CC 376,1,Pillar of Lost Magocracy,Construct,CC 299
177,Deadly,8,Otterfolk,Humanoid,ToB2 288,1,Gnoll Flesh Gnawer,Humanoid,VGM 154
178,Deadly,4,Tuberkith,Plant,ToB3 379,2,Thorny,Plant,VGM 197
179,Deadly,24,Hyena,Beast,MM 331
180,Deadly,9,Monodrone,Construct,MM 224,2,Clockwork Beetle,Construct,ToB 60
181,Deadly,2,Execrable Shrub,Fiend,CC 304,2,Balbazu,Fiend,ToB3 107
182,Deadly,1,Imp,Fiend,MM 76,1,Bloodfiend Alabroza,Fiend,ToB3 13
183,Deadly,1,Kikimora,Fey,ToB 260
184,Deadly,4,Roachling Skirmisher,Humanoid,ToB 329,1,Firecracker Dwarf,Humanoid,ToB3 165
185,Deadly,9,Flumph,Aberration,MM 135,4,Star Spawn Grue,Aberration,MTF 234
186,Deadly,6,Scout,Humanoid,MM 349,1,Warforged Soldier,Humanoid,Ebb 320
187,Deadly,4,Witchlight,Construct,ToB 409,4,Winged Thrull,Construct,GGR 221
188,Deadly,9,Boggle,Fey,VGM 128,1,Quickling,Fey,VGM 187
189,Deadly,2,Light Drake,Dragon,ToB2 125,1,Drake' Ash,Dragon,ToB 149
190,Deadly,8,Ox,Beast,VGM 207,1,Dogmole,Beast,ToB 120
191,Insanity,2,Phantom,Undead,CC 296,1,Nehekhara Tomb Warden,Undead,TombKings 1
192,Insanity,9,Grove Bear,Beast,ToB2 394,2,Tiger,Beast,MM 339
193,Insanity,9,Kalashtar,Humanoid,Ebb 317,1,Dragon Speaker,Humanoid,FToD 189
194,Insanity,6,Deep Dragon Wyrmling,Dragon,FToD 175,1,Dragon' Light' Wyrmling,Dragon,CC 113
195,Insanity,9,Smoke Mephit,Elemental,MM 217,4,Ice Mephit,Elemental,MM 215
196,Insanity,8,Cackling Skeleton,Undead,ToB2 330,1,Specter (poltergeist),Undead,MM 279
197,Insanity,2,Moppet,Construct,ToB3 277,2,Golem' Bronze,Construct,CC 195
198,Insanity,1,Ochre Jelly,Ooze,MM 243,1,Sapphire Jelly,Ooze,ToB2 312
199,Insanity,4,Chupacabra,Monstrosity,CC 63,2,Skyjek Roc,Monstrosity,GGR 219
200,Insanity,4,Rock Salamander,Elemental,ToB3 333,4,Galvanice Weird,Elemental,GGR 209
201,Medium,14,Manes,Fiend,MM 60
202,Medium,6,Pseudodragon,Dragon,MM 254,1,Drake' Alehouse,Dragon,ToB 148
203,Medium,1,Keyhole Dragonette,Dragon,ToB2 118,1,Amethyst Dragon Wyrmling,Dragon,FToD 162
204,Medium,7,Twig Blight,Plant,MM 32,2,Crimson Shambler,Plant,ToB2 73
205,Medium,7,Climbing Vine,Plant,ToB3 85,3,Shiftshroom,Plant,ToB2 159
206,Medium,3,Giant Poisonous Snake,Beast,MM 327,3,Warhorse,Beast,MM 340
207,Medium,7,Blood Hawk,Beast,MM 319,1,Conniption Bug,Beast,ToB3 93
208,Medium,3,Wolpertinger,Monstrosity,CC 382,2,Ice Urchin,Monstrosity,ToB3 239
209,Medium,2,Aziza,Fey,ToB3 49,1,Lampad,Fey,MOoT 235
210,Medium,18,Crab,Beast,MM 320
211,Medium,3,Kobold Inventor,Humanoid,VGM 166,1,Githyanki Warrior,Humanoid,MM 160
212,Medium,14,Ice Bogie,Fey,ToB2 209
213,Medium,6,Oblex Spawn,Ooze,MTF 217,1,Gray Ooze,Ooze,MM 243
214,Medium,1,Goblin' Shadow,Humanoid,CC 191,1,Orc Blade of Ilneval,Humanoid,VGM 183
215,Medium,7,Dolphin,Beast,VGM 208,2,Giant Sea Horse,Beast,MM 328
216,Medium,7,Mule,Beast,MM 333,3,Boar,Beast,MM 319
217,Medium,3,Alliumite,Plant,CC 13,3,Gas Spore,Plant,MM 138
218,Medium,7,Climbing Vine,Plant,ToB3 85,1,Quaggoth Spore Servant,Plant,MM 230
219,Medium,3,Bull,Beast,ToB2 388,2,Lion,Beast,MM 331
220,Medium,2,Kobold Speelclerk,Humanoid,ToB2 232,1,Stormvermin,Humanoid,Skaven 3
221,Medium,18,Hawk,Beast,MM 330
222,Medium,3,Living Shade,Fey,CC 255,1,Sluagh Swarm,Fey,ToB 376
223,Medium,14,Young Kruthik,Monstrosity,MTF 211
224,Medium,6,Vegepygmy,Plant,VGM 196,1,Vine Blight,Plant,MM 32
225,Medium,1,Attercroppe,Fey,ToB2 32,1,Yeth Hound,Fey,VGM 201
226,Medium,7,Flying Snake,Beast,MM 322,2,Ape,Beast,MM 317
227,Medium,7,Giant Rat,Beast,MM 327,3,Snow Cat,Beast,CC 346
228,Medium,3,Golem' Lesser' Hair,Construct,CC 200,3,Greed Swarm,Construct,ToB2 184
229,Medium,7,Expeditious Messenger,Construct,Ebb 293,1,Scarecrow,Construct,MM 268
230,Medium,3,Bull,Beast,ToB2 388,2,Clawfoot,Beast,Ebb 289
231,Hard,10,Cultist,Humanoid,MM 345,5,Anarch,Humanoid,GGR 239
232,Hard,2,Clockwork Beetle,Construct,ToB 60,1,Stone Defender,Construct,MTF 126
233,Hard,5,Frontline Medic,Humanoid,GGR 231,4,Gnoll,Humanoid,MM 163
234,Hard,4,Warhorse,Beast,MM 340,1,Spider' Crypt,Beast,CC 348
235,Hard,2,Bone Crab,Beast,ToB 40,2,Terror Bird,Beast,CC 352
236,Hard,5,Giant Armadillo,Beast,ToB2 392,2,Balloon Spider,Beast,ToB2 387
237,Hard,10,Mastiff,Beast,MM 332,1,Clawfoot,Beast,Ebb 289
238,Hard,8,Cockatrice,Monstrosity,MM 42
239,Hard,10,Tribal Warrior,Humanoid,MM 350,2,Scout,Humanoid,MM 349
240,Hard,27,Badger,Beast,MM 318
241,Hard,10,Male Steeder,Monstrosity,MTF 238
242,Hard,1,Dire Wolf,Beast,MM 321,1,Giant Mantis Shrimp,Beast,ToB3 198
243,Hard,1,Troll' Desert,Giant,CC 356
244,Hard,5,Cow,Beast,VGM 207,1,Desolation Nymph,Beast,ToB3 105
245,Hard,10,Young Kruthik,Monstrosity,MTF 211,5,Acid Ant,Monstrosity,CC 8
246,Hard,2,Myconid Adult,Plant,MM 232,1,Tripwire Patch,Plant,ToB3 371
247,Hard,5,Stench Kow,Beast,VGM 207,4,Crocodile,Beast,MM 320
248,Hard,4,Greed Swarm,Construct,ToB2 184,1,Pentadrone,Construct,MM 226
249,Hard,2,Shifter,Humanoid,Ebb 319,2,Vampire' Thrall,Humanoid,CC 368
250,Hard,5,Mud Mephit,Elemental,MM 216,2,Young Myrmex,Elemental,ToB3 284
251,Hard,10,Twig Blight,Plant,MM 32,1,Child of the Briar,Plant,ToB 56
252,Hard,8,Black Bear,Beast,MM 318
253,Hard,10,Pony,Beast,MM 335,2,Bone Crab,Beast,ToB 40
254,Hard,27,Quipper,Beast,MM 335
255,Hard,10,Ramag,Humanoid,ToB 317
256,Hard,1,Giant Toad,Beast,MM 329,1,Drakon,Beast,ToB 157
257,Hard,1,Ogre Chieftain' Corrupted,Giant,ToB 423
258,Hard,5,Constrictor Snake,Beast,MM 320,1,Plesiosaurus,Beast,MM 80
259,Hard,10,Gorao-Ka,Fey,ToB2 221,5,Pixie,Fey,MM 253
260,Hard,2,Shovel Dragonette,Dragon,ToB3 150,1,Drake' Ash,Dragon,ToB 149
261,Deadly,2,Spy,Humanoid,MM 349,2,Werehyena,Humanoid,CC 259
262,Deadly,4,Keyhole Dragonette,Dragon,ToB2 118,1,Dragon Turtle Wyrmling,Dragon,FToD 192
263,Deadly,6,Deathworm,Monstrosity,ToB3 106,1,Ophinix,Monstrosity,ToB2 283
264,Deadly,4,Valenar Hound,Fey,Ebb 312,4,Dryad,Fey,MM 121
265,Deadly,1,Monolith Champion,Construct,ToB 294
266,Deadly,9,Star Spawn Grue,Aberration,MTF 234,2,Sema,Aberration,ToB2 320
267,Deadly,8,War Ostrich,Beast,ToB 307,1,Swarm of Esteron,Beast,ToB2 400
268,Deadly,9,Mud Mephit,Elemental,MM 216,1,Peri,Elemental,ToB3 314
269,Deadly,9,Giant Moth' Sootwing,Beast,CC 179,4,Crocodile,Beast,MM 320
270,Deadly,19,Mule,Beast,MM 333
271,Deadly,4,Myconid Adult,Plant,MM 232,2,Rapscallion,Plant,ToB3 18
272,Deadly,2,Bronze Sable,Construct,MOoT 210,1,Flesh Golem,Construct,MM 169
273,Deadly,1,Nothic,Aberration,MM 236,1,Mortifera,Aberration,ToB3 278
274,Deadly,2,Snake' Zanskaran Viper,Beast,ToB 354,2,Hippopotamus,Beast,ToB3 233
275,Deadly,4,Shovel Dragonette,Dragon,ToB3 150,1,Dragon Turtle Wyrmling,Dragon,FToD 192
276,Deadly,6,Hybrid Shocker,Humanoid,GGR 218,1,Dire Rat Cavalry,Humanoid,Skaven 14
277,Deadly,4,Clanrat,Humanoid,Skaven 16,4,Goblin Boss,Humanoid,MM 166
278,Deadly,1,Blood Drinker Vampire,Undead,GGR 223
279,Deadly,9,Constrictor Snake,Beast,MM 320,2,Tiger,Beast,MM 339
280,Deadly,8,Goblin' Chaos-Spawn,Humanoid,CC 190,1,Dragonborn Elementalist,Humanoid,CC 122
281,Deadly,9,Hinderling,Fey,ToB3 232,1,Niya-Atha Warrior,Fey,ToB3 290
282,Deadly,9,Giant Moth' Sootwing,Beast,CC 179,4,War Ostrich,Beast,ToB 307
283,Deadly,19,Guard,Humanoid,MM 347
284,Deadly,4,Shadow,Undead,MM 269,2,Lady in White,Undead,CC 246
285,Deadly,2,Manure Ooze,Ooze,ToB3 306,1,Ion Slime,Ooze,ToB3 245
286,Deadly,1,Triton Shorestalker,Humanoid,MOoT 244,1,Thripper,Humanoid,ToB3 368
287,Deadly,2,Hybrid Poisoner,Humanoid,GGR 217,2,Akroan Hoplite,Humanoid,MOoT 228
288,Deadly,4,Gas Spore,Plant,MM 138,1,Frostveil,Plant,ToB 207
289,Deadly,6,Sporous Crap,Beast,ToB2 398,1,Polar Bear,Beast,MM 334
290,Deadly,4,Moldering Devil,Fiend,ToB3 123,4,Quasit,Fiend,MM 63
291,Insanity,9,Giant Wasp,Beast,MM 329,4,Glass Gator,Beast,ToB 228
292,Insanity,9,Gullkin,Humanoid,ToB3 223,1,Stormvermin,Humanoid,Skaven 3
293,Insanity,19,Giant Moth' Sootwing,Beast,CC 179
294,Insanity,9,Dust Mephit,Elemental,MM 215,2,Pech,Elemental,CC 294
295,Insanity,4,Deinonychus,Beast,VGM 139,3,Night Scorpion,Beast,ToB 340
296,Insanity,2,Void Dragon Wyrmling,Dragon,ToB 140,1,Young Boreal Dragon,Dragon,ToB2 112
297,Insanity,8,Tiger,Beast,MM 339,1,Amphiptere,Beast,ToB 16
298,Insanity,2,Peryton,Monstrosity,MM 251,2,Vapor Lynx,Monstrosity,ToB 398
299,Insanity,4,Giant Snow Beetle,Beast,ToB2 39,2,Serpopard,Beast,ToB 342
300,Insanity,1,Dragonborn Edjet,Humanoid,CC 121,1,Devilbound Gnomish Prince,Humanoid,ToB 420
301,Medium,3,Rum Gremlin,Fey,ToB 239,1,Water Horse,Fey,CC 373
302,Medium,1,Deathworm,Monstrosity,ToB3 106,1,Ophidiotaur,Monstrosity,ToB2 282
303,Medium,6,Vegepygmy,Plant,VGM 196,2,Garlicle,Plant,ToB2 162
304,Medium,6,Kalashtar,Humanoid,Ebb 317,1,Duergar Mind Master,Humanoid,MTF 189
305,Medium,12,Biting Gnat Swarm,Beast,ToB3 360
306,Medium,6,Star Spawn Grue,Aberration,MTF 234,3,Ahu-Nixta Drudge,Aberration,ToB2 10
307,Medium,2,Yuan-ti Pureblood,Humanoid,MM 310,1,Setessan Hoplite,Humanoid,MOoT 299
308,Medium,3,Ghoul' Beggar,Undead,ToB 213,3,Husk Zombie,Undead,EGtW 293
309,Medium,1,Zombie Clot,Undead,VRgtR 255
310,Medium,3,Ape,Beast,MM 317,2,Swarm of Musk Deer,Beast,ToB3 282
311,Medium,12,Lymarien,Fey,ToB2 248,1,Gerridae,Fey,ToB 212
312,Medium,3,Nkosi,Humanoid,ToB 306,1,Sulsha,Humanoid,ToB2 329
313,Medium,1,Giant Vulture,Beast,MM 329,1,Brontosaurus,Beast,VGM 139
314,Medium,6,Gnoll Witherling,Undead,VGM 155,2,Skeleton' Sharkjaw,Undead,ToB 350
315,Medium,6,Azza Gremlin,Fey,ToB 28,1,Eel Hound,Fey,ToB 166
316,Medium,12,Dretch,Fiend,MM 57
317,Medium,6,Snake' Swamp Adder,Beast,ToB 354,3,Ape,Beast,MM 317
318,Medium,2,Hippogriff,Monstrosity,MM 184,1,Girallon,Monstrosity,VGM 152
319,Medium,3,Attercroppe,Fey,ToB2 32,3,Dryad,Fey,MM 121
